#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
craft_item;Craft Magic Item;;;;;;;;;x
craft_item_desc;This character has gone into seclusion, undertaking a great work of attempting to create a magical artefact which may last years and end up costing a king's ransom.;;;;;;;;;x
crow_feeder_desc;This is one of the twelve Runefangs created by the legendary dwarfen runesmith Alaric the Mad for Sigmar. This one is traditionally wielded by the Elector-Count of Nordland.;;;;;;;;;;;;;x
brain_wounder;Brain Wounder;;;;;;;;;;;;;x
brain_wounder_desc;This is one of the twelve Runefangs created by the legendary dwarfen runesmith Alaric the Mad for Sigmar. This one is traditionally wielded by the Elector-Count of Ostland.;;;;;;;;;;;;;x
troll_cleaver;Troll Cleaver;;;;;;;;;;;;;x
troll_cleaver_desc;This is one of the twelve Runefangs created by the legendary dwarfen runesmith Alaric the Mad for Sigmar. This one is traditionally wielded by the Elector-Count of Ostermark.;;;;;;;;;;;;;x
dragon_tooth;Dragon Tooth;;;;;;;;;;;;;x
dragon_tooth_desc;This is one of the twelve Runefangs created by the legendary dwarfen runesmith Alaric the Mad for Sigmar. This one is traditionally wielded by the Elector-Count of Reikland.;;;;;;;;;;;;;x
orc_hewer;Orc Hewer;;;;;;;;;;;;;x
orc_hewer_desc;This is one of the twelve Runefangs created by the legendary dwarfen runesmith Alaric the Mad for Sigmar. This one is traditionally wielded by the Elector-Count of Stirland.;;;;;;;;;;;;;x
stone_breaker;Stone Breaker;;;;;;;;;;;;;x
stone_breaker_desc;This is one of the twelve Runefangs created by the legendary dwarfen runesmith Alaric the Mad for Sigmar. This one is traditionally wielded by the Elector-Count of Talabecland.;;;;;;;;;;;;;x
blood_bringer;Blood Bringer;;;;;;;;;;;;;x
blood_bringer_desc;This is one of the twelve Runefangs created by the legendary dwarfen runesmith Alaric the Mad for Sigmar. This one is traditionally wielded by the Elector-Count of Wissenland.;;;;;;;;;;;;;x
grudge_settler;Grudge Settler;;;;;;;;;;;;;x
grudge_settler_desc;This is one of the twelve Runefangs created by the legendary dwarfen runesmith Alaric the Mad for Sigmar. Traditionally wielded by the Elector-Count of Solland but after the destruction of the province by Waaaagh! Gorbad, it has become part of the Imperial Treasury.;;;;;;;;;;;;;x
beast_slayer;Beast Slayer;;;;;;;;;;;;;x
beast_slayer_desc;This is one of the twelve Runefangs created by the legendary dwarfen runesmith Alaric the Mad for Sigmar. Traditionally wielded by the Elector-Count of Drakwald, it has since the province's collapse been a part of the Imperial Treasury.;;;;;;;;;;;;;x
ghal_maraz;Ghal Maraz;;;;;;;;;;;;;x
ghal_maraz_desc;This is the legendary warhammer of Sigmar Heldenhammer, glorious founder of the Empire of Man. Said to be unique in its power, it is sure to bring glory and victory to the one who wields it into battle.;;;;;;;;;;;;;x
