#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_bastonne;Bastonne;Bastonne;Bastonne;;Bastonne;;;;;;;;;x
k_bastonne_adj;Bastonnean;;bastonner;;;;;;;;;;;x
k_black_mountains;Black Mountains;Black Mountains;Black Mountains;;Black Mountains;;;;;;;;;x
k_black_mountains_adj;Black Mountainsian;;Black Mountainser;;;;;;;;;;;x
k_bordeleaux;Bordeleaux;Bordeleaux;Bordeleaux;;Bordeleaux;;;;;;;;;x
k_bordeleaux_adj;Bordeleauxian;;bordeleauxer;;;;;;;;;;;x
k_brionne;Brionne;Brionne;Brionne;;Brionne;;;;;;;;;x
k_brionne_adj;Brionnean;;brionner;;;;;;;;;;;x
k_calafina;Calafina;Calafina;Calafina;;Calafina;;;;;;;;;x
k_calafina_adj;Calafinan;;calafiner;;;;;;;;;;;x
k_caledor;Caledor;Caledor;Caledor;;Caledor;;;;;;;;;x
k_caledor_adj;Caledorian;;caledorer;;;;;;;;;;;x
k_cantonia;Cantonia;Cantonia;Cantonia;;Cantonia;;;;;;;;;x
k_cantonia_adj;Cantonian;;cantoner;;;;;;;;;;;x
k_carcassonne;Carcassonne;Carcassonne;Carcassonne;;Carcassonne;;;;;;;;;x
k_carcassonne_adj;Carcassonnean;;carcassonner;;;;;;;;;;;x
k_castillona;Castillona;Castillona;Castillona;;Castillona;;;;;;;;;x
k_castillona_adj;Castillonan;;castilloner;;;;;;;;;;;x
k_cavaroc;Cavaroc;Cavaroc;Cavaroc;;Cavaroc;;;;;;;;;x
k_cavaroc_adj;Cavarocian;;cavarocer;;;;;;;;;;;x
k_chrace;Chrace;Chrace;Chrace;;Chrace;;;;;;;;;x
k_chrace_adj;Chracean;;chracer;;;;;;;;;;;x
k_clar_karond;Clar Karond;Clar Karond;Clar Karond;;Clar Karond;;;;;;;;;x
k_clar_karond_adj;Clar Karondian;;Clar Karonder;;;;;;;;;;;x
k_cothique;Cothique;Cothique;Cothique;;Cothique;;;;;;;;;x
k_cothique_adj;Cothiquean;;cothiqer;;;;;;;;;;;x
k_couronne;Couronne;Couronne;Couronne;;Couronne;;;;;;;;;x
k_couronne_adj;Couronnean;;couronner;;;;;;;;;;;x
k_cythonia;Cythonia;Cythonia;Cythonia;;Cythonia;;;;;;;;;x
k_cythonia_adj;Cythonian;;cythoner;;;;;;;;;;;x
k_cythral;Cythral;Cythral;Cythral;;Cythral;;;;;;;;;x
k_cythral_adj;Cythralian;;cythraler;;;;;;;;;;;x
k_dagorath;Dagorath;Dagorath;Dagorath;;Dagorath;;;;;;;;;x
k_dagorath_adj;Dagorathian;;dagorather;;;;;;;;;;;x
k_dawizag;Dawizag;Dawizag;Dawizag;;Dawizag;;;;;;;;;x
k_dawizag_adj;Dawizagian;;dawizager;;;;;;;;;;;x
k_deepfrak;Deepfrak;Deepfrak;Deepfrak;;Deepfrak;;;;;;;;;x
k_deepfrak_adj;Deepfrakian;;deepfraker;;;;;;;;;;;x
k_direholm;Direholm;Direholm;Direholm;;Direholm;;;;;;;;;x
k_direholm_adj;Direholmian;;direholmer;;;;;;;;;;;x
k_dragon_isles;Dragon Isles;Dragon Isles;Dragon Isles;;Dragon Isles;;;;;;;;;x
k_dragon_isles_adj;Dragon Islesian;;Dragon Isleser;;;;;;;;;;;x
k_durbaita;Durbaita;Durbaita;Durbaita;;Durbaita;;;;;;;;;x
k_durbaita_adj;Durbaitan;;durbaiter;;;;;;;;;;;x
k_eataine;Eataine;Eataine;Eataine;;Eataine;;;;;;;;;x
k_eataine_adj;Eatainean;;eatainer;;;;;;;;;;;x
k_ejsgard;Ejsgard;Ejsgard;Ejsgard;;Ejsgard;;;;;;;;;x
k_ejsgard_adj;Ejsgardian;;ejsgarder;;;;;;;;;;;x
k_ekrund;Ekrund;Ekrund;Ekrund;;Ekrund;;;;;;;;;x
k_ekrund_adj;Ekrundian;;ekrunder;;;;;;;;;;;x
k_ellyrion;Ellyrion;Ellyrion;Ellyrion;;Ellyrion;;;;;;;;;x
k_ellyrion_adj;Ellyrionian;;ellyrioner;;;;;;;;;;;x
k_everpeak;Everpeak;Everpeak;Everpeak;;Everpeak;;;;;;;;;x
k_everpeak_adj;Everpeakian;;everpeaker;;;;;;;;;;;x
k_fimbul;Fimbul;Fimbul;Fimbul;;Fimbul;;;;;;;;;x
k_fimbul_adj;Fimbulian;;fimbuler;;;;;;;;;;;x
k_fjellsende;Fjellsende;Fjellsende;Fjellsende;;Fjellsende;;;;;;;;;x
k_fjellsende_adj;Fjellsendean;;fjellsender;;;;;;;;;;;x
k_fyr_darric;Fyr Darric;Fyr Darric;Fyr Darric;;Fyr Darric;;;;;;;;;x
k_fyr_darric_adj;Fyr Darrician;;Fyr Darricer;;;;;;;;;;;x
k_ghrond;Ghrond;Ghrond;Ghrond;;Ghrond;;;;;;;;;x
k_ghrond_adj;Ghrondian;;ghronder;;;;;;;;;;;x
k_giantpeaks;Giantpeaks;Giantpeaks;Giantpeaks;;Giantpeaks;;;;;;;;;x
k_giantpeaks_adj;Giantpeaksian;;giantpeakser;;;;;;;;;;;x
k_gisoreux;Gisoreux;Gisoreux;Gisoreux;;Gisoreux;;;;;;;;;x
k_gisoreux_adj;Gisoreuxian;;gisoreuxer;;;;;;;;;;;x
k_gnoblar_country;Gnoblar Country;Gnoblar Country;Gnoblar Country;;Gnoblar Country;;;;;;;;;x
k_gnoblar_country_adj;Gnoblar Countrian;;Gnoblar Countrer;;;;;;;;;;;x
k_grey_mountains;Grey Mountains;Grey Mountains;Grey Mountains;;Grey Mountains;;;;;;;;;x
k_grey_mountains_adj;Grey Mountainsian;;Grey Mountainser;;;;;;;;;;;x
k_gurst;Gurst;Gurst;Gurst;;Gurst;;;;;;;;;x
k_gurst_adj;Gurstian;;gurster;;;;;;;;;;;x
k_hag_graef;Hag Graef;Hag Graef;Hag Graef;;Hag Graef;;;;;;;;;x
k_hag_graef_adj;Hag Graefian;;Hag Graefer;;;;;;;;;;;x
k_har_ganeth;Har Ganeth;Har Ganeth;Har Ganeth;;Har Ganeth;;;;;;;;;x
k_har_ganeth_adj;Har Ganethian;;Har Ganether;;;;;;;;;;;x
k_hexoatl;Hexoatl;Hexoatl;Hexoatl;;Hexoatl;;;;;;;;;x
k_hexoatl_adj;Hexoatlian;;hexoatler;;;;;;;;;;;x
k_hochland;Hochland;Hochland;Hochland;;Hochland;;;;;;;;;x
k_hochland_adj;Hochlandian;;hochlander;;;;;;;;;;;x
k_hualotal;Hualotal;Hualotal;Hualotal;;Hualotal;;;;;;;;;x
k_hualotal_adj;Hualotalian;;hualotaler;;;;;;;;;;;x
k_huatl;Huatl;Huatl;Huatl;;Huatl;;;;;;;;;x
k_huatl_adj;Huatlian;;huatler;;;;;;;;;;;x
k_itza;Itza;Itza;Itza;;Itza;;;;;;;;;x
k_itza_adj;Itzan;;itzer;;;;;;;;;;;x
k_ka_sabar;Ka-Sabar;Ka-Sabar;Ka-Sabar;;Ka-Sabar;;;;;;;;;x
k_ka_sabar_adj;Ka-Sabarian;;ka-sabarer;;;;;;;;;;;x
k_kadrin_ankor;Kadrin Ankor;Kadrin Ankor;Kadrin Ankor;;Kadrin Ankor;;;;;;;;;x
k_kadrin_ankor_adj;Kadrin Ankorian;;Kadrin Ankorer;;;;;;;;;;;x
k_karak_dum;Karak Dum;Karak Dum;Karak Dum;;Karak Dum;;;;;;;;;x
k_karak_dum_adj;Karak Dumian;;Karak Dumer;;;;;;;;;;;x
k_karond_kar;Karond Kar;Karond Kar;Karond Kar;;Karond Kar;;;;;;;;;x
k_karond_kar_adj;Karond Karian;;Karond Karer;;;;;;;;;;;x
k_khangai;Khangai;Khangai;Khangai;;Khangai;;;;;;;;;x
k_khangai_adj;Khangian;;khanger;;;;;;;;;;;x
k_kharakas;Kharakas;Kharakas;Kharakas;;Kharakas;;;;;;;;;x
k_kharakas_adj;Kharakasian;;kharakaser;;;;;;;;;;;x
k_khemri;Khemri;Khemri;Khemri;;Khemri;;;;;;;;;x
k_khemri_adj;Khemrian;;khemrer;;;;;;;;;;;x
k_khernarch;Khernarch;Khernarch;Khernarch;;Khernarch;;;;;;;;;x
k_khernarch_adj;Khernarchian;;khernarcher;;;;;;;;;;;x
k_kislev;Kislev;Kislev;Kislev;;Kislev;;;;;;;;;x
k_kislev_adj;Kislevian;;kislever;;;;;;;;;;;x
k_kraka_drak;Kraka Drak;Kraka Drak;Kraka Drak;;Kraka Drak;;;;;;;;;x
k_kraka_drak_adj;Kraka Drakian;;Kraka Draker;;;;;;;;;;;x
k_kufra;Kufra;Kufra;Kufra;;Kufra;;;;;;;;;x
k_kufra_adj;Kufran;;kufrer;;;;;;;;;;;x
k_kura;Kura;Kura;Kura;;Kura;;;;;;;;;x
k_kura_adj;Kuran;;kurer;;;;;;;;;;;x
k_kurnugi;Kurnugi;Kurnugi;Kurnugi;;Kurnugi;;;;;;;;;x
k_kurnugi_adj;Kurnugian;;kurnuger;;;;;;;;;;;x
k_lahmia;Lahmia;Lahmia;Lahmia;;Lahmia;;;;;;;;;x
k_lahmia_adj;Lahmian;;lahmer;;;;;;;;;;;x
k_languille;L'Anguille;L'Anguille;L'Anguille;;L'Anguille;;;;;;;;;x
k_languille_adj;L'Anguillean;;l'anguiller;;;;;;;;;;;x
k_luccini;Luccini;Luccini;Luccini;;Luccini;;;;;;;;;x
k_luccini_adj;Luccinian;;lucciner;;;;;;;;;;;x
k_lybaras;Lybaras;Lybaras;Lybaras;;Lybaras;;;;;;;;;x
k_lybaras_adj;Lybarasian;;lybaraser;;;;;;;;;;;x
k_lyonesse;Lyonesse;Lyonesse;Lyonesse;;Lyonesse;;;;;;;;;x
k_lyonesse_adj;Lyonessean;;lyonesser;;;;;;;;;;;x
k_maghashar;Maghashar;Maghashar;Maghashar;;Maghashar;;;;;;;;;x
k_maghashar_adj;Maghasharian;;maghasharer;;;;;;;;;;;x
k_magnata;Magnata;Magnata;Magnata;;Magnata;;;;;;;;;x
k_magnata_adj;Magnatan;;magnater;;;;;;;;;;;x
k_mahrak;Mahrak;Mahrak;Mahrak;;Mahrak;;;;;;;;;x
k_mahrak_adj;Mahrakian;;mahraker;;;;;;;;;;;x
k_malicity;Malicity;Malicity;Malicity;;Malicity;;;;;;;;;x
k_malicity_adj;Malicitian;;maliciter;;;;;;;;;;;x
k_medes;Medes;Medes;Medes;;Medes;;;;;;;;;x
k_medes_adj;Medesian;;medeser;;;;;;;;;;;x
k_mhornar_ankor;Mhornar Ankor;Mhornar Ankor;Mhornar Ankor;;Mhornar Ankor;;;;;;;;;x
k_mhornar_ankor_adj;Mhornar Ankorian;;Mhornar Ankorer;;;;;;;;;;;x
k_middenland;Middenland;Middenland;Middenland;;Middenland;;;;;;;;;x
k_middenland_adj;Middenlandian;;middenlander;;;;;;;;;;;x
k_midgard;Midgard;Midgard;Midgard;;Midgard;;;;;;;;;x
k_midgard_adj;Midgardian;;midgarder;;;;;;;;;;;x
k_miragliano;Miragliano;Miragliano;Miragliano;;Miragliano;;;;;;;;;x
k_miragliano_adj;Miraglianian;;miraglianer;;;;;;;;;;;x
k_mixtoca;Mixtoca;Mixtoca;Mixtoca;;Mixtoca;;;;;;;;;x
k_mixtoca_adj;Mixtocan;;mixtocer;;;;;;;;;;;x
k_modryn;Modryn;Modryn;Modryn;;Modryn;;;;;;;;;x
k_modryn_adj;Modrynian;;modryner;;;;;;;;;;;x
k_monte_castello;Monte Castello;Monte Castello;Monte Castello;;Monte Castello;;;;;;;;;x
k_monte_castello_adj;Monte Castellian;;Monte Casteller;;;;;;;;;;;x
k_montfort;Montfort;Montfort;Montfort;;Montfort;;;;;;;;;x
k_montfort_adj;Montfortian;;montforter;;;;;;;;;;;x
k_mootland;Mootland;Mootland;Mootland;;Mootland;;;;;;;;;x
k_mootland_adj;Mootlandian;;mootlander;;;;;;;;;;;x
k_mourn;Mourn;Mourn;Mourn;;Mourn;;;;;;;;;x
k_mourn_adj;Mournian;;mourner;;;;;;;;;;;x
k_mousillon;Mousillon;Mousillon;Mousillon;;Mousillon;;;;;;;;;x
k_mousillon_adj;Mousillonian;;mousilloner;;;;;;;;;;;x
k_nagarythe;Nagarythe;Nagarythe;Nagarythe;;Nagarythe;;;;;;;;;x
k_nagarythe_adj;Nagarythean;;nagaryther;;;;;;;;;;;x
k_nagashizzar;Nagashizzar;Nagashizzar;Nagashizzar;;Nagashizzar;;;;;;;;;x
k_nagashizzar_adj;Nagashizzarian;;nagashizzarer;;;;;;;;;;;x
k_naggarond;Naggarond;Naggarond;Naggarond;;Naggarond;;;;;;;;;x
k_naggarond_adj;Naggarondian;;naggaronder;;;;;;;;;;;x
k_naglifari;Naglifari;Naglifari;Naglifari;;Naglifari;;;;;;;;;x
k_naglifari_adj;Naglifarian;;naglifarer;;;;;;;;;;;x
k_naparaya;Naparaya;Naparaya;Naparaya;;Naparaya;;;;;;;;;x
k_naparaya_adj;Naparayan;;naparaer;;;;;;;;;;;x
k_nordanvankor;Nordanvankor;Nordanvankor;Nordanvankor;;Nordanvankor;;;;;;;;;x
k_nordanvankor_adj;Nordanvankorian;;nordanvankorer;;;;;;;;;;;x
k_nordland;Nordland;Nordland;Nordland;;Nordland;;;;;;;;;x
k_nordland_adj;Nordlandian;;nordlander;;;;;;;;;;;x
k_norscveg;Norscveg;Norscveg;Norscveg;;Norscveg;;;;;;;;;x
k_norscveg_adj;Norscvegian;;norscveger;;;;;;;;;;;x
k_numas;Numas;Numas;Numas;;Numas;;;;;;;;;x
k_numas_adj;Numasian;;numaser;;;;;;;;;;;x
k_obregon;Obregon;Obregon;Obregon;;Obregon;;;;;;;;;x
k_obregon_adj;Obregonian;;obregoner;;;;;;;;;;;x
k_onoq;Onoq;Onoq;Onoq;;Onoq;;;;;;;;;x
k_onoq_adj;Onoqian;;onoqer;;;;;;;;;;;x
k_ostermark;Ostermark;Ostermark;Ostermark;;Ostermark;;;;;;;;;x
k_ostermark_adj;Ostermarkian;;ostermarker;;;;;;;;;;;x
k_ostland;Ostland;Ostland;Ostland;;Ostland;;;;;;;;;x
k_ostland_adj;Ostlandian;;ostlander;;;;;;;;;;;x
k_oyxl;Oyxl;Oyxl;Oyxl;;Oyxl;;;;;;;;;x
k_oyxl_adj;Oyxlian;;oyxler;;;;;;;;;;;x
k_pahuax;Pahuax;Pahuax;Pahuax;;Pahuax;;;;;;;;;x
k_pahuax_adj;Pahuaxian;;pahuaxer;;;;;;;;;;;x
k_paraskiros;Paraskiros;Paraskiros;Paraskiros;;Paraskiros;;;;;;;;;x
k_paraskiros_adj;Paraskirosian;;paraskiroser;;;;;;;;;;;x
k_parravon;Parravon;Parravon;Parravon;;Parravon;;;;;;;;;x
k_parravon_adj;Parravonian;;parravoner;;;;;;;;;;;x
k_pavona;Pavona;Pavona;Pavona;;Pavona;;;;;;;;;x
k_pavona_adj;Pavonan;;pavoner;;;;;;;;;;;x
k_quatar;Quatar;Quatar;Quatar;;Quatar;;;;;;;;;x
k_quatar_adj;Quatarian;;quatarer;;;;;;;;;;;x
k_quenelles;Quenelles;Quenelles;Quenelles;;Quenelles;;;;;;;;;x
k_quenelles_adj;Quenellesian;;quenelleser;;;;;;;;;;;x
k_quetza;Quetza;Quetza;Quetza;;Quetza;;;;;;;;;x
k_quetza_adj;Quetzan;;quetzer;;;;;;;;;;;x
k_ramacca;Ramacca;Ramacca;Ramacca;;Ramacca;;;;;;;;;x
k_ramacca_adj;Ramaccan;;ramaccer;;;;;;;;;;;x
k_rasetra;Rasetra;Rasetra;Rasetra;;Rasetra;;;;;;;;;x
k_rasetra_adj;Rasetran;;rasetrer;;;;;;;;;;;x
k_rattris;Rattris;Rattris;Rattris;;Rattris;;;;;;;;;x
k_rattris_adj;Rattrisian;;rattriser;;;;;;;;;;;x
k_reikland;Reikland;Reikland;Reikland;;Reikland;;;;;;;;;x
k_reikland_adj;Reiklandian;;reiklander;;;;;;;;;;;x
k_remas;Remas;Remas;Remas;;Remas;;;;;;;;;x
k_remas_adj;Remasian;;remaser;;;;;;;;;;;x
k_ropsmannia;Ropsmannia;Ropsmannia;Ropsmannia;;Ropsmannia;;;;;;;;;x
k_ropsmannia_adj;Ropsmannian;;ropsmanner;;;;;;;;;;;x
k_ruan;Ruan;Ruan;Ruan;;Ruan;;;;;;;;;x
k_ruan_adj;Ruanian;;ruaner;;;;;;;;;;;x
k_ruathim;Ruathim;Ruathim;Ruathim;;Ruathim;;;;;;;;;x
k_ruathim_adj;Ruathimian;;ruathimer;;;;;;;;;;;x
k_saphery;Saphery;Saphery;Saphery;;Saphery;;;;;;;;;x
k_saphery_adj;Sapherian;;sapherer;;;;;;;;;;;x
k_sartosa;Sartosa;Sartosa;Sartosa;;Sartosa;;;;;;;;;x
k_sartosa_adj;Sartosan;;sartoser;;;;;;;;;;;x
k_skavenblight;Skavenblight;Skavenblight;Skavenblight;;Skavenblight;;;;;;;;;x
k_skavenblight_adj;Skavenblightian;;skavenblighter;;;;;;;;;;;x
k_skirsskittar;Skirsskittar;Skirsskittar;Skirsskittar;;Skirsskittar;;;;;;;;;x
k_skirsskittar_adj;Skirsskittarian;;skirsskittarer;;;;;;;;;;;x
k_soerligslette;Soerligslette;Soerligslette;Soerligslette;;Soerligslette;;;;;;;;;x
k_soerligslette_adj;Soerligslettean;;soerligsletter;;;;;;;;;;;x
k_spektazuma;Spektazuma;Spektazuma;Spektazuma;;Spektazuma;;;;;;;;;x
k_spektazuma_adj;Spektazuman;;spektazumer;;;;;;;;;;;x
k_stirland;Stirland;Stirland;Stirland;;Stirland;;;;;;;;;x
k_stirland_adj;Stirlandian;;stirlander;;;;;;;;;;;x
k_strygos;Strygos;Strygos;Strygos;;Strygos;;;;;;;;;x
k_strygos_adj;Strygosian;;strygoser;;;;;;;;;;;x
k_stygia;Stygia;Stygia;Stygia;;Stygia;;;;;;;;;x
k_stygia_adj;Stygian;;styger;;;;;;;;;;;x
k_stygian_wood;Stygian Wood;Stygian Wood;Stygian Wood;;Stygian Wood;;;;;;;;;x
k_stygian_wood_adj;Stygian Woodian;;Stygian Wooder;;;;;;;;;;;x
k_sud;Sud;Sud;Sud;;Sud;;;;;;;;;x
k_sud_adj;Sudian;;suder;;;;;;;;;;;x
k_svalbard;Svalbard;Svalbard;Svalbard;;Svalbard;;;;;;;;;x
k_svalbard_adj;Svalbardian;;svalbarder;;;;;;;;;;;x
k_sylvania;Sylvania;Sylvania;Sylvania;;Sylvania;;;;;;;;;x
k_sylvania_adj;Sylvanian;;sylvaner;;;;;;;;;;;x
k_taaketskog;Taaketskog;Taaketskog;Taaketskog;;Taaketskog;;;;;;;;;x
k_taaketskog_adj;Taaketskogian;;taaketskoger;;;;;;;;;;;x
k_talabecland;Talabecland;Talabecland;Talabecland;;Talabecland;;;;;;;;;x
k_talabecland_adj;Talabeclandian;;talabeclander;;;;;;;;;;;x
k_talsyn;Talsyn;Talsyn;Talsyn;;Talsyn;;;;;;;;;x
k_talsyn_adj;Talsynian;;talsyner;;;;;;;;;;;x
k_tarnish;Tarnish;Tarnish;Tarnish;;Tarnish;;;;;;;;;x
k_tarnish_adj;Tarnishian;;tarnisher;;;;;;;;;;;x
k_the_goromadny;The Goromadny;The Goromadny;The Goromadny;;The Goromadny;;;;;;;;;x
k_the_goromadny_adj;The Goromadnian;;The Goromadner;;;;;;;;;;;x
k_the_isles;The Isles;The Isles;The Isles;;The Isles;;;;;;;;;x
k_the_isles_adj;The Islesian;;The Isleser;;;;;;;;;;;x
k_the_vaults;The Vaults;The Vaults;The Vaults;;The Vaults;;;;;;;;;x
k_the_vaults_adj;The Vaultsian;;The Vaultser;;;;;;;;;;;x
k_the_watchtowers;The Watchtowers;The Watchtowers;The Watchtowers;;The Watchtowers;;;;;;;;;x
k_the_watchtowers_adj;The Watchtowersian;;The Watchtowerser;;;;;;;;;;;x
k_tigarre;Tigarre;Tigarre;Tigarre;;Tigarre;;;;;;;;;x
k_tigarre_adj;Tigarrean;;tigarrer;;;;;;;;;;;x
k_tiranoc;Tiranoc;Tiranoc;Tiranoc;;Tiranoc;;;;;;;;;x
k_tiranoc_adj;Tiranocian;;tiranocer;;;;;;;;;;;x
k_tirsyth;Tirsyth;Tirsyth;Tirsyth;;Tirsyth;;;;;;;;;x
k_tirsyth_adj;Tirsythian;;tirsyther;;;;;;;;;;;x
k_tlanxla;Tlanxla;Tlanxla;Tlanxla;;Tlanxla;;;;;;;;;x
k_tlanxla_adj;Tlanxlan;;tlanxler;;;;;;;;;;;x
k_tlaxtlan;Tlaxtlan;Tlaxtlan;Tlaxtlan;;Tlaxtlan;;;;;;;;;x
k_tlaxtlan_adj;Tlaxtlanian;;tlaxtlaner;;;;;;;;;;;x
k_tobaro;Tobaro;Tobaro;Tobaro;;Tobaro;;;;;;;;;x
k_tobaro_adj;Tobarian;;tobarer;;;;;;;;;;;x
k_tomar;Tomar;Tomar;Tomar;;Tomar;;;;;;;;;x
k_tomar_adj;Tomarian;;tomarer;;;;;;;;;;;x
k_torgovann;Torgovann;Torgovann;Torgovann;;Torgovann;;;;;;;;;x
k_torgovann_adj;Torgovannian;;torgovanner;;;;;;;;;;;x
k_translynsk;Translynsk;Translynsk;Translynsk;;Translynsk;;;;;;;;;x
k_translynsk_adj;Translynskian;;translynsker;;;;;;;;;;;x
k_trantio;Trantio;Trantio;Trantio;;Trantio;;;;;;;;;x
k_trantio_adj;Trantian;;tranter;;;;;;;;;;;x
k_tulwark;Tulwark;Tulwark;Tulwark;;Tulwark;;;;;;;;;x
k_tulwark_adj;Tulwarkian;;tulwarker;;;;;;;;;;;x
k_ungor_ankor;Ungor Ankor;Ungor Ankor;Ungor Ankor;;Ungor Ankor;;;;;;;;;x
k_ungor_ankor_adj;Ungor Ankorian;;Ungor Ankorer;;;;;;;;;;;x
k_urkar;Urkar;Urkar;Urkar;;Urkar;;;;;;;;;x
k_urkar_adj;Urkarian;;urkarer;;;;;;;;;;;x
k_vanaheim;Vanaheim;Vanaheim;Vanaheim;;Vanaheim;;;;;;;;;x
k_vanaheim_adj;Vanaheimian;;vanaheimer;;;;;;;;;;;x
k_verezzo;Verezzo;Verezzo;Verezzo;;Verezzo;;;;;;;;;x
k_verezzo_adj;Verezzian;;verezzer;;;;;;;;;;;x
k_vestligkyst;Vestligkyst;Vestligkyst;Vestligkyst;;Vestligkyst;;;;;;;;;x
k_vestligkyst_adj;Vestligkystian;;vestligkyster;;;;;;;;;;;x
k_volkova;Volkova;Volkova;Volkova;;Volkova;;;;;;;;;x
k_volkova_adj;Volkovan;;volkover;;;;;;;;;;;x
k_westerland;Westerland;Westerland;Westerland;;Westerland;;;;;;;;;x
k_westerland_adj;Westerlandian;;westerlander;;;;;;;;;;;x
k_wissenland;Wissenland;Wissenland;Wissenland;;Wissenland;;;;;;;;;x
k_wissenland_adj;Wissenlandian;;wissenlander;;;;;;;;;;;x
k_wydrioth;Wydrioth;Wydrioth;Wydrioth;;Wydrioth;;;;;;;;;x
k_wydrioth_adj;Wydriothian;;wydriother;;;;;;;;;;;x
k_xahutec;Xahutec;Xahutec;Xahutec;;Xahutec;;;;;;;;;x
k_xahutec_adj;Xahutecian;;xahutecer;;;;;;;;;;;x
k_xlanhuapec;Xlanhuapec;Xlanhuapec;Xlanhuapec;;Xlanhuapec;;;;;;;;;x
k_xlanhuapec_adj;Xlanhuapecian;;xlanhuapecer;;;;;;;;;;;x
k_yvresse;Yvresse;Yvresse;Yvresse;;Yvresse;;;;;;;;;x
k_yvresse_adj;Yvressean;;yvresser;;;;;;;;;;;x
k_zakara;Zakara;Zakara;Zakara;;Zakara;;;;;;;;;x
