#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
lizardman281desc;Precious insights into the Old One's Great Plan have been preserved on the ancient plaques of the Lizardmen, but many have been lost over the millennia. However, on rare occasions they might be recovered from an ancient ruin or lost temple.;;;;;;;;;;;;;x
lizardman282desc;The giant reptiles of the jungle are not just a danger for civilized life, but also powerful beasts of war. The jungle is strong right now, and your subjects have managed to tame a number of the wild beasts and ready them for battle.;;;;;;;;;;;;;x
lizardman283desc;The jungle is dangerous, but also home to many precious things. Exotic woods and rare medicinal plants can be found there, if one knows where to search.;;;;;;;;;;;;;x
lizardman304desc;As the rampaging beasts overcome the defenses of [Root.Location.GetName], you find yourself cornered against a wall. What remains of you is hardly enough for a burial.;;;;;;;;;;;;;x
lizardman301desc;The jungles of Lustria are ever a danger to civilization. For reasons unknown, the creatures of the jungle have gathered into a mighty stampede, threatening to destroy all that lies in their path.;;;;;;;;;;;;;x
lizardman303desc;Monsters from the jungle have overrun [FromFrom.GetBaseName]. The jungle has expanded even further.;;;;;;;;;;;;;x
cutback_jungle_decision;Cut Back the Jungle;;;;;;;;;;;;;x
cutback_jungle_decision_desc;When the Lustrian jungle in a province gets out of hand, it is possible to try and get it under control by burning and cutting the vegetation. But beware, for it is a dangerous task.\n\nYou will attempt to cut back the jungle in the province where your Steward is located. The chances of success depend on the Stewardship of the character you send.;;;;;;;;;;;;;x
OnlyEveryFewYears;Some years have passed since the last change;;;;;;;;;;;;;x
tr_hexoatl;City of the Sun;;;;;;;;;;;;;x
tr_itza;The First City;;;;;;;;;;;;;x
tr_tlaxtlan;City of the Moon;;;;;;;;;;;;;x
tr_xlanhuapec;City of Mists;;;;;;;;;;;;;x
d_chameleon_skinks;Chameleon Skinks;;;;;;;;;;;;;x
d_chameleon_skinks_adj;Chameleon Skink;;;;;;;;;;;;;x
lizardman400title;Return of the Chameleon Skinks;;;;;;;;;;;;;x
lizardman400desc;Long ago, in the time when Chaos came to the world, Oxyotl was one of the rarest breeds of Skink: a Chameleon who could control the colour of his scales at will. He and his band defended Mage-Lord Pocaxalan in his last-ditch effort to save the city with a great spell. But alas, the fickle powers of Chaos tricked Pocaxalan, and he tapped too deeply into the howling Winds of Magic —  The Slann and his last protectors were sucked into the Realm of Chaos.\n\nNo more Chameleon Skinks spawned after the disappearance of Oxyotl. Now, somehow, he has returned from the Realm of Chaos, and the Chameleons have begun to appear again. Chameleon Skinks do not dwell within the temple-cities, but instead strike out deep into the Lustrian jungles. During invasions or times of war, they appear to put themselves at the disposal of the Skink Chiefs.;;;;;;;;;;;;;x
WakingCost;Have [Root.sleep_level.GetValue] Piety (100 per level of Sleep);;;;;;;;;;;;;x
DEBUG;This event should be hidden.;;;;;;;;;;;;;x	"
ca_hexoatl;City of the Sun;;;;;;;;;;;;;
ca_itza;The First City;;;;;;;;;;;;;
ca_tlaxtlan;City of the Moon;;;;;;;;;;;;;
ct_xlanhuapec;City of Mists;;;;;;;;;;;;;
ca_hexoatl_desc;Hexoatl, the City of the Sun, is the most northerly temple-city in Lustria, located on the Isthmus of Pahaux. As such, it is the first line of defence against armies invading Lustria from the north. It is the most martial temple-city, defended with high walls and surrounded by an energy shield.;;;;;;;;;;;;;
ca_itza_desc;Itza, the First City, is the oldest Temple-City of the Lizardmen. During the Great Catastrophe the city was ravaged by the forces of Chaos and was only saved through the sacrifice made by the Venerable Lord Kroak, the renowned Slann Mage-Priest. Summoning the Deliverance of Itza, he banished every daemon in the city, but in doing so seared all other spells from his mind.;;;;;;;;;;;;;
ca_tlaxtlan_desc;Tlaxtlan, known as the City of the Moon, was once renowned for its astromancers and prognosticators. They observed the moon and the stars in order to make accurate predictions of future events. However with the Great Catastrophe and the appearance of the second moon in the skies above Tlaxtlan their powers waned, as the mone is comprised of pure Chaos and did not obey the laws of the universe, which governed the original moons orbit.;;;;;;;;;;;;;
ct_xlanhuapec_desc;Xlanhuapec, known as the City of the Mists, was the second city-temple to be built. It is perpetually shrouded in thick mist, so much so one can travel through the entirety of the city without realizing of its existance.;;;;;;;;;;;;;
