#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#GENERAL
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

shadow_level3_opt;Unseen Lurker;;;;;;;;;;;;;x
shadow_level4_opt;Pit of Shades;;;;;;;;;;;;;x

# waaagh spells
waaagh_cast_title;WAAAGH!!;;;;;;;;;;;;;x
waaagh_cast_desc;Stomp 'em Mork!\nSquash 'em Gork!;;;;;;;;;;;;;x
waaagh_level1_opt;Brain Bursta;;;;;;;;;;;;;x
waaagh_level2_opt;'eadbutt;;;;;;;;;;;;;x
waaagh_level3_opt;Bash 'em Ladz;;;;;;;;;;;;;x
waaagh_level4_opt;WAAAGH!;;;;;;;;;;;;;x

# nurgle spells
nurgle_cast_title;Decay and Despair;;;;;;;;;;;;;x
nurgle_cast_desc;Release the rot of Nurgle;;;;;;;;;;;;;x
nurgle_level1_opt;Miasma of Pestilence;;;;;;;;;;;;;x
nurgle_level2_opt;Stream of Corruption;;;;;;;;;;;;;x
nurgle_level3_opt;Rancid Visitation;;;;;;;;;;;;;x
nurgle_level4_opt;Plague Wind;;;;;;;;;;;;;x
# tzeentch spells
tzeentch_cast_title;The Fires of Change;;;;;;;;;;;;;x
tzeentch_cast_desc;Change the path of the battle!;;;;;;;;;;;;;x
tzeentch_level1_opt;Flickering Fire of Tzeentch;;;;;;;;;;;;;x
tzeentch_level2_opt;Gift of Chaos;;;;;;;;;;;;;x
tzeentch_level3_opt;Bolt of Change;;;;;;;;;;;;;x
tzeentch_level4_opt;Tzeentch's Firestorm;;;;;;;;;;;;;x
# slaaneesh spells
slaaneesh_cast_title;The Lure of Perfection;;;;;;;;;;;;;x
slaaneesh_cast_desc;Tempt your enemies;;;;;;;;;;;;;x
slaaneesh_level1_opt;Cacaphonic Caress;;;;;;;;;;;;;x
slaaneesh_level2_opt;Slicing Shards of Slaaneesh;;;;;;;;;;;;;x
slaaneesh_level3_opt;Pavane of Slaaneesh;;;;;;;;;;;;;x
slaaneesh_level4_opt;Phantasmorgia;;;;;;;;;;;;;x

# hashut spells
hashut_cast_title;The Tyranny of Flame;;;;;;;;;;;;;x
hashut_cast_desc;Unleash the flames of Hashut!;;;;;;;;;;;;;x
hashut_level1_opt;Burning Wrath;;;;;;;;;;;;;x
hashut_level2_opt;Curse of Hashut;;;;;;;;;;;;;x
hashut_level3_opt;Hell Hammer;;;;;;;;;;;;;x
hashut_level4_opt;Flames of Azgorh;;;;;;;;;;;;;x

nehekhara_cast_title;The Might of Nehekhara;;;;;;;;;;;;;x
nehekhara_cast_desc;From the restless sands, arise!;;;;;;;;;;;;;x
nehekhara_level1_opt;Djaf's Incantation of Cursed Blades;;;;;;;;;;;;;x
nehekhara_level2_opt;Ptra's Incantation of Righteous Smiting;;;;;;;;;;;;;x
nehekhara_level3_opt;Usirian's Incantation of Vengeance;;;;;;;;;;;;;x
nehekhara_level4_opt;Sakhmet's Incantation of the Skullstorm;;;;;;;;;;;;;x

magic_skip_opt;This magic seems pretty dangerous. Maybe I'll sit this round out.;;;;;;;;;;;;;x
clear_spell_flag_title;Magic cooldown finished;;;;;;;;;;;;;x
clear_spell_flag_desc;It has been a month since you last cast one of your spells. You are now ready to cast it again.;;;;;;;;;;;;;x
clear_spell_flag_opt;OK;;;;;;;;;;;;;x
clear_spell_flag_wait_opt;Not yet;;;;;;;;;;;;;x

magic_disappears_title;Spell Finished;;;;;;;;;;;;;;x
magic_disappears_desc;The spell dissipates as the battle finishes;;;;;;;;;;;;;x
magic_disappears_confirm;It helped me here;;;;;;;;;;;;;x
