#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_blood_pact;Blood Pact;;;;;;;;;;;;;x
d_bloodsail_buccaneers;Bloodsail Buccaneers;;;;;;;;;;;;;x
d_bloodwater_corsairs;Bloodwater Corsairs;;;;;;;;;;;;;x
d_bloody_skull_warband;Bloody Skull Warband;;;;;;;;;;;;;x
d_blue_face_boyz;Blue Face Boyz;;;;;;;;;;;;;x
d_blue_face_boyz;Blue Face Boyz;;;;;;;;;;;;;x
d_boegenhafen;Bögenhafen;;;;;;;;;;;;;x
d_bolgasgrad;Bolgasgrad;;;;;;;;;;;;;x
d_bone_breakers;Bone Breakers;;;;;;;;;;;;;x
d_bonepick;Bonepick;;;;;;;;;;;;;x
d_bordeleaux_adj;Bordelen;;;;;;;;;;;;;x
d_bordeleaux;Bordeleaux;;;;;;;;;;;;;x
d_bowmen_of_prince_oreon;Bowmen of Prince Oreon;;;;;;;;;;;;;x
d_bowmen_of_prince_oreon;Bowmen of Prince Oreon;;;;;;;;;;;;;x
d_brachland;Brachland;;;;;;;;;;;;;x
d_bragante;Bragante;;;;;;;;;;;;;x
d_brass_sisters;Brass Sisters;;;;;;;;;;;;;x
d_brazangas_besiegers;Besiegers;;;;;;;;;;;;;x
d_brazangas_besiegers;Besiegers;;;;;;;;;;;;;x
d_bretonnian_band;Bretonnian Band;;;;;;;;;;;;;x
d_brionne_adj;Brionnian;;;;;;;;;;;;;x
d_brionne;Brionne;;;;;;;;;;;;;x
d_broken_tooth_boyz;Broken Tooth Boyz;;;;;;;;;;;;;x
d_broken_tooth_boyz;Broken Tooth Boyz;;;;;;;;;;;;;x
d_bronzinos_galloper_guns;Galloper Guns;;;;;;;;;;;;;x
d_bronzinos_galloper_guns;Galloper Guns;;;;;;;;;;;;;x
d_bulak;Bulak;;;;;;;;;;;;;x
d_caelandriol;Caelandriol;;;;;;;;;;;;;x
d_cairnmoor;Cairnmoor;;;;;;;;;;;;;x
d_caladai;Caladai;;;;;;;;;;;;;x
d_calafina_company;Calafina Company;;;;;;;;;;;;;x
d_cantabrona;Cantabrona;;;;;;;;;;;;;x
d_capra;Capra;;;;;;;;;;;;;x
d_carcassonne_adj;Carcassonnian;;;;;;;;;;;;;x
d_carcassonne_cavaliers;Carcassonne Cavaliers;;;;;;;;;;;;;x
d_carcassonne;Carcassonne;;;;;;;;;;;;;x
d_carroburg_greatswords;Carroburg Greatswords;;;;;;;;;;;;;x
d_carroburg;Carroburg;;;;;;;;;;;;;x
d_cathay_kadrin;Cathay Kadrin;;;;;;;;;;;;;x
d_ceyl;Ceyl;;;;;;;;;;;;;x
d_chakmyr;Chakmyr;;;;;;;;;;;;;x
d_chalons;Châlons;;;;;;;;;;;;;x
d_chamsyts;Chamsyts;;;;;;;;;;;;;x
d_charboneau;Charboneau;;;;;;;;;;;;;x
d_chargrim;Chargrim;;;;;;;;;;;;;x
d_charix;Charix;;;;;;;;;;;;;x
d_cherry;Cherry;;;;;;;;;;;;;x
d_shining_guard;Shining Guard;;;;;;;;;;;;;x
d_fortress_of_dawn;Fortress of Dawn;;;;;;;;;;;;;x
d_knights_of_the_fiery_heart;Knights of the Fiery Heart;;;;;;;;;;;;;x
d_knights_of_our_lady_of_battle;Knights of Our Lady of Battle;;;;;;;;;;;;;x
d_children_of_the_greatfather;Children of the Greatfather;;;;;;;;;;;;;x
d_chinon;Chinon;;;;;;;;;;;;;x
d_chrace;Chrace;;;;;;;;;;;;;x
d_circle_of_the_fair_maiden;Circle of the Fair Maiden;;;;;;;;;;;;;x
d_clar_karond;Clar Karond;;;;;;;;;;;;;x
d_clazomene;Clazomene;;;;;;;;;;;;;x
d_coetic_strand;Coetic Strand;;;;;;;;;;;;;x
d_colleges_of_magic;Colleges of Magic;;;;;;;;;;;;;x
d_company_of_the_red_claws;Company of the Red Claws;;;;;;;;;;;;;x
d_company_of_the_red_hat;Company of the Red Hat;;;;;;;;;;;;;x
d_copher;Copher;;;;;;;;;;;;;x
d_corsair_strand;Corsair Strand;;;;;;;;;;;;;x
d_couronne_adj;Couronnian;;;;;;;;;;;;;x
d_couronne;Couronne;;;;;;;;;;;;;x
d_cragmere;Cragmere;;;;;;;;;;;;;x
d_cuileux;Cuileux;;;;;;;;;;;;;x
d_cult_of_ahalt;Cult of Ahalt;;;;;;;;;;;;;x
d_cult_of_nagash;Cult of Nagash;;;;;;;;;;;;;x
d_cult_of_the_red_redemption;Cult of the Red Redemption;;;;;;;;;;;;;x
d_cult_of_the_true_grail;Cult of the True Grail;;;;;;;;;;;;;x
d_cult_of_the_yellow_fang;Cult of the Yellow Fang;;;;;;;;;;;;;x
d_cult_of_ursun;Cult of Ursun;;;;;;;;;;;;;x
d_cult_of_vylmar;Cult of Vylmar;;;;;;;;;;;;;x
d_cursed_company;Cursed Company;;;;;;;;;;;;;x
d_cursed_company;Cursed Company;;;;;;;;;;;;;x
d_cython;Cython;;;;;;;;;;;;;x
d_dachstelijkmark;Dachstelijkmark;;;;;;;;;;;;;x
d_dariganga;Dariganga;;;;;;;;;;;;;x
d_dark_accord;Dark Accord;;;;;;;;;;;;;x
d_darnovark;Darnovark;;;;;;;;;;;;;x
d_dawizag;Dawizag;;;;;;;;;;;;;x
d_dayan;Dayan;;;;;;;;;;;;;x
d_dead_head_boyz;Dead-Head Boyz;;;;;;;;;;;;;x
d_dead_head_boyz;Dead-Head Boyz;;;;;;;;;;;;;x
d_death_commandos;Death Commandos;;;;;;;;;;;;;x
d_deathjacks;Deathjacks;;;;;;;;;;;;;x
d_deaths_heads;Death's Heads;;;;;;;;;;;;;x
d_debeqra;Debeqra;;;;;;;;;;;;;x
d_desert_dogs;Desert Dogs;;;;;;;;;;;;;x
d_desert_dogs;Desert Dogs;;;;;;;;;;;;;x
d_desolators_of_nurgle;Desolators of Nurgle;;;;;;;;;;;;;x
d_dharkwyr;Dharkwyr;;;;;;;;;;;;;x
d_diamenterra;Diamenterra;;;;;;;;;;;;;x
d_disciples_of_the_red_redemption;Disciples of the Red Redemption;;;;;;;;;;;;;x
d_djeiten;Djeiten;;;;;;;;;;;;;x
d_dobryrion_company;Dobryrion Company;;;;;;;;;;;;;x
d_dobryrion;Dobryrion;;;;;;;;;;;;;x
d_dokuvalk;Dokuvalk;;;;;;;;;;;;;x
d_drago;Drago;;;;;;;;;;;;;x
d_dragon_company;Dragon Company;;;;;;;;;;;;;x
d_dragon_company;Dragon Company;;;;;;;;;;;;;x
d_dragon_gate;Dragon Gate;;;;;;;;;;;;;x
d_dragonblooded;Dragonblooded;;;;;;;;;;;;;x
d_dragonwake;Dragonwake;;;;;;;;;;;;;x
d_drakanzang;Drakanzang;;;;;;;;;;;;;x
d_drake_isles;Drake Isles;;;;;;;;;;;;;x
d_drakenhohenzug;Drakenhöhenzug;;;;;;;;;;;;;x
d_drakenmoor;Drakenmoor;;;;;;;;;;;;;x
d_drakon_coast;Drakon Coast;;;;;;;;;;;;;x
d_drakwald_patrol;Drakwald Patrol;;;;;;;;;;;;;x
d_drazhdrin;Drazhdrin;;;;;;;;;;;;;x
d_dtella;Dtella;;;;;;;;;;;;;x
d_dukhyls_militia;Dukhyls Militia;;;;;;;;;;;;;x
d_dukhyls;Dukhyls;;;;;;;;;;;;;x
d_dwardin;Dwardin;;;;;;;;;;;;;x
d_dypvann;Dypvann;;;;;;;;;;;;;x
d_dysmyr;Dysmyr;;;;;;;;;;;;;x
d_dzhagna;Dzhagna;;;;;;;;;;;;;x
d_eagle_gate;Eagle Gate;;;;;;;;;;;;;x
d_eight_pointed_star;Eight Pointed Star;;;;;;;;;;;;;x
d_ejsgard;Ejsgard;;;;;;;;;;;;;x
d_ekke;Ekke;;;;;;;;;;;;;x
d_ekrund;Ekrund;;;;;;;;;;;;;x
d_ekzfilazanar;Ekzfilazanar;;;;;;;;;;;;;x
d_el_toboso;El Toboso;;;;;;;;;;;;;x
d_elyr;Elyr;;;;;;;;;;;;;x
d_endochra;Endochra;;;;;;;;;;;;;x
d_ents;Ents;;;;;;;;;;;;;x
d_eprenois;Eprenois;;;;;;;;;;;;;x
d_eragol;Eragol;;;;;;;;;;;;;x
d_erengrad_adj;Erengrader;;;;;;;;;;;;;x
d_erengrad_convoy;Erengrad Convoy;;;;;;;;;;;;;x
d_erengrad;Erengrad;;;;;;;;;;;;;x
d_erpelzug;Erpelzug;;;;;;;;;;;;;x
d_estalian_inquisition;Estalian Inquisition;;;;;;;;;;;;;x
d_evershore;Evershore;;;;;;;;;;;;;x
d_everwood;Everwood;;;;;;;;;;;;;x
d_farlic;Färlic;;;;;;;;;;;;;x
d_fatandira;Fatandira;;;;;;;;;;;;;x
d_fauligmere;Fauligmere;;;;;;;;;;;;;x
d_felrime;Felrime;;;;;;;;;;;;;x
d_felskagi;Felskagi;;;;;;;;;;;;;x
d_ferlangen;Ferlangen;;;;;;;;;;;;;x
d_fierroso;Fierroso;;;;;;;;;;;;;x
d_fighting_cocks;Fighting Cocks;;;;;;;;;;;;;x
d_finterra_tercios;Finterra Tercios;;;;;;;;;;;;;x
d_finterra;Finterra;;;;;;;;;;;;;x
d_finu;Finu;;;;;;;;;;;;;x
d_fireloques_of_ferlangen;Fireloques of Ferlangen;;;;;;;;;;;;;x
d_firento;Firento;;;;;;;;;;;;;x
d_fjallfel;Fjallfel;;;;;;;;;;;;;x
d_fjarsvan;Fjarsvan;;;;;;;;;;;;;x
d_fjelljer;Fjelljer;;;;;;;;;;;;;x
d_flagellant_warband;Flagellant Warband;;;;;;;;;;;;;x
d_fneldurk;Fneldurk;;;;;;;;;;;;;x
d_franchelande;Franchélande;;;;;;;;;;;;;x
d_free_company;Free Company;;;;;;;;;;;;;x
d_freieland;Freieland;;;;;;;;;;;;;x
d_frysland_adj;Fryslander;;;;;;;;;;;;;x
d_frysland;Frysland;;;;;;;;;;;;;x
d_fuinn;Fuinn;;;;;;;;;;;;;x
d_fyriksfeld;Fyriksfeld;;;;;;;;;;;;;x
d_gaen_vale;Gaen Vale;;;;;;;;;;;;;x
d_ganibek;Ganibek;;;;;;;;;;;;;x
d_gaoche;Gaoche;;;;;;;;;;;;;x
d_garnata;Garnata;;;;;;;;;;;;;x
d_gaula;Gaula;;;;;;;;;;;;;x
d_gazan_haraz;Gazan Haraz;;;;;;;;;;;;;x
d_gazan_zharr;Gazan Zharr;;;;;;;;;;;;;x
d_gazan;Gazan;;;;;;;;;;;;;x
d_geist;Geist;;;;;;;;;;;;;x
d_geisterforst;Geisterforst;;;;;;;;;;;;;x
d_gemuthut;Gemüthüt;;;;;;;;;;;;;x
d_ghafsa;Ghafsa;;;;;;;;;;;;;x
d_ghrond;Ghrond;;;;;;;;;;;;;x
d_ghrondaar_march;Ghrondaar March;;;;;;;;;;;;;x
d_gianthome_wildmen;Gianthome Wildmen;;;;;;;;;;;;;x
d_gisoreux_adj;Gisoren;;;;;;;;;;;;;x
d_gisoreux;Gisoreux;;;;;;;;;;;;;x
d_glanborielle;Glanborielle;;;;;;;;;;;;;x
d_gorghast;Gorghast;;;;;;;;;;;;;x
d_goromadnyrond;The Czegniks;;;;;;;;;;;;;x
d_grand_senlou;Grand Senlou;;;;;;;;;;;;;x
d_grande_charte;Grande Charte;;;;;;;;;;;;;x
d_grauberge;Grauberge;;;;;;;;;;;;;x
d_greater_khernarch;Greater Khernarch;;;;;;;;;;;;;x
d_greenwoods;Greenwoods;;;;;;;;;;;;;x
d_griffon_gate;Griffon Gate;;;;;;;;;;;;;x
d_griffonwald;Griffonwald;;;;;;;;;;;;;x
d_grimaz_orrud;Grimaz Orrud;;;;;;;;;;;;;x
d_grisoeurs;Grisoeurs;;;;;;;;;;;;;x
d_grombar;Grombar;;;;;;;;;;;;;x
d_gromzikar;Gromzikar;;;;;;;;;;;;;x
d_grontfell;Grontfell;;;;;;;;;;;;;x
d_grontizar;Grontizar;;;;;;;;;;;;;x
d_grossenwald;Grossenwald;;;;;;;;;;;;;x
d_grundels_defenders;Grundel's Defenders;;;;;;;;;;;;;x
d_grungozar;Grungozar;;;;;;;;;;;;;x
d_gryphon_legion;Gryphon Legion;;;;;;;;;;;;;x
d_guard_of_the_golden_cross;Guard of the Golden Cross;;;;;;;;;;;;;x
d_guerac;Guerac;;;;;;;;;;;;;x
d_gyrn;Gyrn;;;;;;;;;;;;;x
d_hadastim;Hadastim;;;;;;;;;;;;;x
d_haflok;Haflok;;;;;;;;;;;;;x
d_hag_graef;Hag Graef;;;;;;;;;;;;;x
d_hahk;Hahk;;;;;;;;;;;;;x
d_hammershields_of_black_tower;Hammershields of Black Tower;;;;;;;;;;;;;x
d_hamu;Hamu;;;;;;;;;;;;;x
d_har_ganeth;Har Ganeth;;;;;;;;;;;;;x
d_harazi;Harazi;;;;;;;;;;;;;x
d_harzud;Harzud;;;;;;;;;;;;;x
d_haz_drazh;Haz-Drazh;;;;;;;;;;;;;x
d_headtakers;Headtakers;;;;;;;;;;;;;x
d_heideland;Heideland;;;;;;;;;;;;;x
d_helhuntens_redeemers;Helhunten's Redeemers;;;;;;;;;;;;;x
d_heralds_of_tzeentch;Heralds of Tzeentch;;;;;;;;;;;;;x
d_hetta_syrul;Hetta Syrul;;;;;;;;;;;;;x
d_high_temple_of_magritta;Magritta;;;;;;;;;;;;;x
d_high_temple_of_remas;Remas;;;;;;;;;;;;;x
d_highvale;Highvale;;;;;;;;;;;;;x
d_hinterland;Hinterland;;;;;;;;;;;;;x
d_hirn;Hirn;;;;;;;;;;;;;x
d_hjaltland;Hjaltland;;;;;;;;;;;;;x
d_hjorix;Hjorix;;;;;;;;;;;;;x
d_horned_hunters;Horned Hunters;;;;;;;;;;;;;x
d_howl;Howl;;;;;;;;;;;;;x
d_hrimpurs;Hrímpurs;;;;;;;;;;;;;x
d_hulebjorn;Hulebjorn;;;;;;;;;;;;;x
d_huramarch;Huramarch;;;;;;;;;;;;;x
d_hvagir;Hvagir;;;;;;;;;;;;;x
d_iavaskh;Iavaskh;;;;;;;;;;;;;x
d_iisgalt;Iisgalt;;;;;;;;;;;;;x
d_ildelver;Ildelver;;;;;;;;;;;;;x
d_imperial_engineers_school;Imperial Engineers School;;;;;;;;;;;;;x
d_imperial_gunnery_school;Imperial Gunnery School;;;;;;;;;;;;;x
d_inquisition;The Inquisition;;;;;;;;;;;;;x
d_ionica;Ionica;;;;;;;;;;;;;x
d_ironsides;Ironsides League;;;;;;;;;;;;;x
d_iros;Iros;;;;;;;;;;;;;x
d_irrana;Irrana;;;;;;;;;;;;;x
d_irtyskh;Irtyskh;;;;;;;;;;;;;x
d_isle_of_blight;Isle of Blight;;;;;;;;;;;;;x
d_issik;Issik;;;;;;;;;;;;;x
d_istrabul;Istrabul;;;;;;;;;;;;;x
d_ithilin;Ithilin;;;;;;;;;;;;;x
d_jotunir;Jotunir;;;;;;;;;;;;;x
d_jydske;Jydske;;;;;;;;;;;;;x
d_ka_sabar_adj;Ka-Sabaran;;;;;;;;;;;;;x
d_ka_sabar;Ka-Sabar;;;;;;;;;;;;;x
d_kaamoas;Kaamoas;;;;;;;;;;;;;x
d_kadazgul;Death Pass;;;;;;;;;;;;;x
d_kadridaw;Kadridaw;;;;;;;;;;;;;x
d_kadrin_gorm;Peak Pass;;;;;;;;;;;;;x
d_kaffberger;Kaffberger;;;;;;;;;;;;;x
d_kaldan;Kaldan;;;;;;;;;;;;;x
d_kaldr;Kaldr;;;;;;;;;;;;;x
d_kaliath;Kaliath;;;;;;;;;;;;;x
d_kalinora;Kalinora;;;;;;;;;;;;;x
d_kalti;Kalti;;;;;;;;;;;;;x
d_kamistaat;Kamistaat;;;;;;;;;;;;;x
d_kampos;Kampos;;;;;;;;;;;;;x
d_karag_azril;Karag Azril;;;;;;;;;;;;;x
d_karag_dum;Karag Dum;;;;;;;;;;;;;x
d_karag_shathur;Karag Shathur;;;;;;;;;;;;;x
d_karag_wyr;Karag-Wyr;;;;;;;;;;;;;x
d_karag_zorn;Karag Zorn;;;;;;;;;;;;;x
d_karak_azgalzul;Karak-Azgalzul;;;;;;;;;;;;;x
d_karak_dum;Karak Dum;;;;;;;;;;;;;x
d_karak_kadrin;Karak Kadrin;;;;;;;;;;;;;x
d_karak_norn;Karak Norn;;;;;;;;;;;;;x
d_karak_opulim;Karak Opulim;;;;;;;;;;;;;x
d_karak_ungor;Karak Ungor;;;;;;;;;;;;;x
d_karaskadi;Karaskadi;;;;;;;;;;;;;x
d_karaz_a_karak;Everpeak;;;;;;;;;;;;;x
d_karaz_garaz_a_bryn;Karaz Garaz-a-Bryn;;;;;;;;;;;;;x
d_karish;Karish;;;;;;;;;;;;;x
d_karond_kar;Karond Kar;;;;;;;;;;;;;x
d_karwe;Karwe;;;;;;;;;;;;;x
d_kathleen_chargers;Kathleen Chargers;;;;;;;;;;;;;x
d_kermah;Kermah;;;;;;;;;;;;;x
d_khali;Khali;;;;;;;;;;;;;x
d_khalkara;Khalkara;;;;;;;;;;;;;x
d_kharaam;Kharaam;;;;;;;;;;;;;x
d_kharnos;Kharnos;;;;;;;;;;;;;x
d_khemri_adj;Khemrian;;;;;;;;;;;;;x
d_khemri;Khemri;;;;;;;;;;;;;x
d_khorthar;Khorthar;;;;;;;;;;;;;x
d_khypria;Khypria;;;;;;;;;;;;;x
d_khypris;Khypris;;;;;;;;;;;;;x
d_kieselstaadt;Kieselstaadt;;;;;;;;;;;;;x
d_kikkerlandje;Kikkerlandje;;;;;;;;;;;;;x
d_kirulg;Kirulg;;;;;;;;;;;;;x
d_kislev_adj;Kislevite;;;;;;;;;;;;;x
d_kislev_verge;Kislev Verge;;;;;;;;;;;;;x
d_kislev;Kislev;;;;;;;;;;;;;x
d_knights_of_the_black_rose;Knights of the Black Rose;;;;;;;;;;;;;x
d_knights_of_the_blazing_sun;Knights of the Blazing Sun;;;;;;;;;;;;;x
d_knights_of_the_broken_sword;Knights of the Broken Sword;;;;;;;;;;;;;x
d_knights_of_the_everlasting_light;Knights of the Everlasting Light;;;;;;;;;;;;;x
d_knights_griffon;Knights Griffon;;;;;;;;;;;;;x
d_knights_of_the_lily;Knights of the Lily;;;;;;;;;;;;;x
d_knights_mariner;Knights Mariner;;;;;;;;;;;;;x
d_knights_of_the_cleansing_flame;Knights of the Cleansing Flame;;;;;;;;;;;;;x
d_knights_of_origo;Knights of Origo;;;;;;;;;;;;;
d_knights_panther;Knights Panther;;;;;;;;;;;;;x
d_knights_of_sigmars_blood;Knights of Sigmar's Blood;;;;;;;;;;;;;x
d_knights_of_the_white_wolf;Knights of the White Wolf;;;;;;;;;;;;;x
d_knights_of_the_gold_lion;Knights of the Gold Lion;;;;;;;;;;;;;x
d_knights_of_taals_fury;Knights of Taal's Fury;;;;;;;;;;;;;x
d_sons_of_war;Sons of War;;;;;;;;;;;;;x
d_knochenkuste;Knochenküste;;;;;;;;;;;;;x
d_kogan;Kogan;;;;;;;;;;;;;x
d_kol;Kol;;;;;;;;;;;;;x
d_kolluk;Kolluk;;;;;;;;;;;;;x
d_komar;Komar;;;;;;;;;;;;;x
d_korha;Korha;;;;;;;;;;;;;x
d_korv_ozero;Korv Ozero;;;;;;;;;;;;;x
d_korver;Korver;;;;;;;;;;;;;x
d_koskura;Koskura;;;;;;;;;;;;;x
d_kovasnia;Kovasnia;;;;;;;;;;;;;x
d_kozdramask;Kozdramask;;;;;;;;;;;;;x
d_kristal;Kristal;;;;;;;;;;;;;x
d_krombar;Krombar;;;;;;;;;;;;;x
d_kufra;Kufra;;;;;;;;;;;;;x
d_kuldevind_convoy;Kuldevind Convoy;;;;;;;;;;;;;x
d_kuldevind;Kuldevind;;;;;;;;;;;;;x
d_kurlun;Kurlun;;;;;;;;;;;;;x
d_kursh;Kursh;;;;;;;;;;;;;x
d_kwitanga;Kwitanga;;;;;;;;;;;;;x
d_kyrene;Kyrene;;;;;;;;;;;;;x
d_kyrnoka;Kyrnoka;;;;;;;;;;;;;x
d_la_marche;La Marche;;;;;;;;;;;;;x
d_lahmia_adj;Lahmian;;;;;;;;;;;;;x
d_lahmia;Lahmia;;;;;;;;;;;;;x
d_lakuga;Lakuga;;;;;;;;;;;;;x
d_langkt_orrud;Langkt Orrud;;;;;;;;;;;;;x
d_languille_adj;L'Anguillian;;;;;;;;;;;;;x
d_languille;L'Anguille;;;;;;;;;;;;;x
d_larra;Larra;;;;;;;;;;;;;x
d_las_marcas;Las Marcas;;;;;;;;;;;;;x
d_laurefalas;Laurefalas;;;;;;;;;;;;;x
d_laurelorn;Laurëlorn;;;;;;;;;;;;;x
d_leng;Leng;;;;;;;;;;;;;x
d_leopolds_leopard_company;Leopard Company;;;;;;;;;;;;;x
d_lesia;Lesia;;;;;;;;;;;;;x
d_lodring;Lodring;;;;;;;;;;;;;x
d_longhall_guardians;Longhall Guardians;;;;;;;;;;;;;x
d_longshanks;Longshanks;;;;;;;;;;;;;x
d_lost_and_damned;Lost and Damned;;;;;;;;;;;;;x
d_lothern;Lothern;;;;;;;;;;;;;x
d_luccini;Luccini;;;;;;;;;;;;;x
d_luparno;Luparno;;;;;;;;;;;;;x
d_lybaras_adj;Lybarasan;;;;;;;;;;;;;x
