#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#
# namespace = empire;;;;;;;;;;;;;;;
temptation.3_desc;The ignorant masses cling to their Gods and laws, unaware of their own utter insignificance in the grand scheme of things. Civilisations and races rise and fall, the only constant is change - all else is illusion. One of your genius knows that the only way to survive and achieve greatness on this mortal coil is to understand the vast immaterial power of magic, and to use any means necessary to acquire that knowledge. You know that the parlour tricks of the common wizards are merely a pale reflection of the incredible powers that close-minded religious dogma denies to you. In order to better understand the Winds of Magic, and to further your own career, you've considered entering a purely temporary relationship with the daemon called Tzeentch in order to use him for your own ends.;;;;;;;;;;;;;;x  
temptation.3.TOOLTIP1;Knowledge is power.;;;;;;;;;;;;;x
temptation.3.TOOLTIP2;Some secrets must be hidden forever.;;;;;;;;;;;;;x
temptation.4;The Eight-Fold Path;;;;;;;;;;;;;x
temptation.4_desc;Weakness, all you see around you is weakness and corruption. Peace breeds excess, only war is pure. Every day you spend you long for the clash of arms, the splatter of fresh blood on your face, to see your enemies' homesteads in flames and their warriors in flight. Better that than to forever be surrounded by whining, ungrateful vassals and forced to listen to the false advice of effete scholars and sorcerers. Kill them, kill them all! Khorne, Master of the Skull Throne, calls you to his service. It matters not from whence the blood flows, only that it does.;;;;;;;;;;;;;x
temptation.4.TOOLTIP1;BLOOD FOR THE BLOOD GOD, SKULLS FOR THE SKULL THRONE!!!;;;;;;;;;;;;;x
temptation.4.TOOLTIP2;What am I thinking?! I'm a warrior, not a butcher!;;;;;;;;;;;;;x
temptation.5;The Power of Chaos;;;;;;;;;;;;;x
temptation.5_desc;Everywhere those in power seek to blind the teaming mass of Mankind to the horrors that lurk just out of sight. The Blood God, the Changer of Ways, the Prince of Pleasure and the Great Corrupter are all names for a unspeakable force that was ancient when the mountains and the seas were young. Fools deny it, but the Ruinous Powers are very real. Those who serve them well are rewarded, or else are damned for eternity. Do you dare sell your soul to Chaos Undivided, the Primordial Annihilator - and risk all for the sake of immortality and an escape from death itself?;;;;;;;;;;;;;x
temptation.5.TOOLTIP1;[Root.Religion.GetRandomGodNameCap]? Bah, these are the real Gods!;;;;;;;;;;;;;x
temptation.5.TOOLTIP2;My faith in [Root.Religion.GetRandomGodNameCap] in unshakeable!;;;;;;;;;;;;;x
temptation.6;The Cult;;;;;;;;;;;;;x
temptation.6_desc;You hurry through the streets, scurrying like a common criminal through the backstreets and the slums, a hood obscuring your face from sight. But you are no common thief or mere conspirator, you serve a greater power. You duck and weave your way to arranged meeting place, whispering a password in a forbidden language. Inside, you are greeted by your new brothers and sisters, and after a blood curdling ritual test you are finally inaugurated into the cult.;;;;;;;;;;;;;x
temptation.6.TOOLTIP1;It's too late to turn back now...;;;;;;;;;;;;;x
#
# namespace = disease;;;;;;;;;;;;;;;
EVTDESC_DISEASE_1;You were infected with Tomb Rot, and your body has started rotting.;;;;;;;;;;;;;x
EVTOPT_DISEASE_1A;Oh no!;;;;;;;;;;;;;x
EVTDESC_DISEASE_0;A miracle! You were cured of Tomb Rot.;;;;;;;;;;;;;x
EVTOPT_DISEASE_0A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_2;A miracle! You were cured of Creeping Buboes.;;;;;;;;;;;;;x
EVTOPT_DISEASE_2A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_3;A miracle! You were cured of Green Pox.;;;;;;;;;;;;;x
EVTOPT_DISEASE_3A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_4;A miracle! You were cured of Red Pox.;;;;;;;;;;;;;x
EVTOPT_DISEASE_4A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_5;A miracle! You were cured of Rattlelung.;;;;;;;;;;;;;x
EVTOPT_DISEASE_5A;Bless the Gods!.;;;;;;;;;;;;;x
EVTDESC_DISEASE_6;A miracle! You were cured of Bone Ague.;;;;;;;;;;;;;x
EVTOPT_DISEASE_6A;Bless the Gods!.;;;;;;;;;;;;;x
#
# namespace = racial;;;;;;;;;;;;;;;
EVTDESC_RACIAL_1;Hidden;;;;;;;;;;;;;x
EVTDESC_RACIAL_2;You have been blessed with a long life, but now you feel your time has come to leave this world.;;;;;;;;;;;;;x
EVTOPT_RACIAL_2A;I die in peace...;;;;;;;;;;;;;x
EVTDESC_RACIAL_3;Illness weakens your once strong body, you feel that your last moment has come. You take your final breath.;;;;;;;;;;;;;x
EVTOPT_RACIAL_3A;Ah...;;;;;;;;;;;;;x
#
# namespace = doomengine;;;;;;;;;;;;;;;
EVTNAME_DOOMENGINE_1;Signs of Armageddon;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_1;The signs on heaven and earth are indicating an approaching doom. Foul mutants seems to be more common now, despite the best efforts to isolate and burn them out...;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_1A;Yes indeed, something is happening...;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_10;The power of the Dark Gods is rising. Daemonic legions find it easier to enter this world to spread destruction and taint all that is holy. They readily join your forces to help you in your crusade...;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_10A;The world will fall!;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_11;You feel that influence of Dark Powers is getting weaker with each day. The daemonic forces that march with you slowly disappear.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_11A;Why have you forsaken me?;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_20;The dark crusade has begun! The world will tremble! The believers of the false gods will drown in their own blood!;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_20A;For glory!;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_21;The armies of Chaos march through the world, spreading destruction in the name of the Dark Gods. The doom is coming... in such conflict one must take a side.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_21A;LET THE WORLD BURN!.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_21B;I will never yield before Chaos.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_21C;That is not our war...;;;;;;;;;;;;;x
#EVTDESC_DOOMENGINE_1;Signs in the heavens and on earth tell of the coming End of Days. Mutations appear rampant and beastman attacks are more frequent than ever despite the best efforts. You hear rumours of terrible events occurring in distant lands, hopefully exaggerated or false.;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_22;The [From.GetTitledFirstName] beg for your help against the armies of Chaos. What is your answer?;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_22A;In this dark hour we will stand up to the challenge!.;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_22B;This war isn't ours to fight.;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_23;Your mighty host is passing through the lands of those who are not currently at war with you, however the Dark Gods would be pleased if they too felt your wrath...;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_23A;Drown them in their own blood! Pillage and burn in the name of the Gods!;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_23B;Their time will come... try to pass unnoticed.;;;;;;;;;;;;;x
EVTDESC_DOOMENGINE_24;Armies of Chaos are marching. The host of [From.GetTitledFirstName] is ravaging your lands. What will you do?;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_24A;!;;;;;;;;;;;;;x
EVTOPT_DOOMENGINE_24B;Let them pass.;;;;;;;;;;;;;x
# namespace = magicengine;;;;;;;;;;;;;;;
EVTDESC_MAGICENGINE_2;You failed to cast the spell, however thanks to your mastery over Winds you are unharmed.;;;;;;;;;;;;;x
EVTDESC_MAGICENGINE_3;You were unable to control the Winds of Magic, the chaotic streams of magic left you burnt and scarred.;;;;;;;;;;;;;x
EVTDESC_MAGICENGINE_4;A terrible mistake during spellcasting exposed you to the power of Ruinous Powers, you scream from pain when raw magical energies twist and damage your body.;;;;;;;;;;;;;x
TOOLTIP_MAGICENGINE_MUTATION;Character gains a mutation.;;;;;;;;;;;;;x
# special character §§§;;;;;;;;;;;;;;;
#
# namespace = duelengine;;;;;;;;;;;;;;;
EVTDESC_DUELENGINE_0;Across the field of battle you have spotted an enemy worth facing.;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_0A;Who shall I fight today?;;;;;;;;;;;;;x
EVTDESC_DUELENGINE_1;As you draw closer you see your enemy is [From.GetTitledName]. Shall you engage [From.GetHerHim]?;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_1A;I shall defeat [From.GetHerHim]!;;;;;;;;;;;;;x
DUELENGINE_TOOLTIP_1A;The enemy reacts!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_1B;Discretion is the better part of valour!;;;;;;;;;;;;;x
# tactics for next round;;;;;;;;;;;;;;;
EVTDESC_DUELENGINE_4;The battle is not yet won... Your enemy did [From.GetHerHis] move and you may and assess the combat situation and choose a proper response:;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4A;Continue Combat;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4B;Cast Spell;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4C;Counterspell or Channel Magic Power;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4D;Continue Combat;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4E;Try to escape!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_4F;I cannot move!;;;;;;;;;;;;;x
#
EVTDESC_DUELENGINE_5;[From.GetTitledFirstName] managed to escape the battlefield, shaming [From.GetHerHim]self forever!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_5A;The coward has escaped... for now.;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20A;Focus on defence. Let no attack through!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20B;Focus on offence. Attack without restraint!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20C;Balance your defence and offence. Overcompensation will lead to ruin!;;;;;;;;;;;;;x
# THOSE OPTIONS ARE FOR ALL EVENTS 20-23;;;;;;;;;;;;;;;
EVTOPT_DUELENGINE_20D;Cast Offensive Spell;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20E;Cast Defensive Spell;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20F;Cast Buff Spell;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20G;Cast Lore Special Spell;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20H;Channel Magic Power;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20I;Perform Counterspell;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_20J;Wait;;;;;;;;;;;;;x
#
EVTDESC_DUELENGINE_20;You decided to engage in physical combat. You will fight your enemy and hopefully injure him. What stance you prefer?;;;;;;;;;;;;;x
EVTDESC_DUELENGINE_21;You are preparing a spell - this time you won't fight your enemy in physical combat. What spell do you wish to cast?;;;;;;;;;;;;;x
EVTDESC_DUELENGINE_22;You decided to channel magical energies to regain power and be able to cast spells, however you will not deal any damage to enemy this round.;;;;;;;;;;;;;x
EVTDESC_DUELENGINE_23;Enemy immobilized you. You cannot do anything this round.;;;;;;;;;;;;;x
EVTDESC_DUELENGINE_50;Unable to continue, you succumb to your wounds...;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_50A;Avenge me!;;;;;;;;;;;;;x
EVTDESC_DUELENGINE_51;You have won! The body of [From.GetTitledName] lies before you.;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_51A;Hurray!;;;;;;;;;;;;;x
EVTDESC_DUELENGINE_52;You have lost the battle... Wounded and weak you managed to escape...;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_52A;Run!;;;;;;;;;;;;;x
EVTDESC_DUELENGINE_53;You have won! However [From.GetTitledName] has managed to escape!;;;;;;;;;;;;;x
EVTOPT_DUELENGINE_53A;A coward through and through!;;;;;;;;;;;;;x
#
# DUEL TOOLTIPS TODO add character for colourful text here;;;;;;;;;;;;;;;
TOOLTIP_attack_stance;Improves attack: 1+ Att, but lowers defence: -1 Def.;;;;;;;;;;;;;x
TOOLTIP_defence_stance;Lowers attack: -1 Att, but improves defence:+1 Def.;;;;;;;;;;;;;x
#
TOOLTIP_hysh_ds1;Burning Gaze - damages with: S=6, costs: 4 mp, may apply flare -1 Attk, -1 Def.;;;;;;;;;;;;;x
TOOLTIP_hysh_ds2;Body of Light - improves defence: +2 Def, costs: 3 mp.;;;;;;;;;;;;;x
TOOLTIP_hysh_ds3;Healing Energy - heals the character: +(1-3) hp, 4 mp .;;;;;;;;;;;;;x
TOOLTIP_hysh_ds4;Radiant Weapon - character weapon becomes blessed: +2 Att against Chaos, 2 mp.;;;;;;;;;;;;;x
TOOLTIP_ice_ds1;Shardstorm - throws ice shards at enemy: S=7, 3 mp.;;;;;;;;;;;;;x
TOOLTIP_ice_ds2;Crystal Cloak - creates a mist of swirling ice around character: +1 Def, -1 Att/Def for enemy, costs 3 mp.;;;;;;;;;;;;;x
TOOLTIP_ice_ds3;Ice Sheet - covers the terrain with slippery ice. Disturbs enemy -1 Att/Def, enemy cannot escape, 2 mp;;;;;;;;;;;;;x
TOOLTIP_ice_ds4;Ice Maiden Kiss - damages S=8 and immobilizes the enemy for the next round 5 mp.;;;;;;;;;;;;;x
TOOLTIP_necromancy_ds1;Drain Life - damages S=6 and heals caster +1 hp, 4 mp.;;;;;;;;;;;;;x
TOOLTIP_necromancy_ds2;Hellish Vigour - heals character +1hp and improves defence +1 Def 3 mp.;;;;;;;;;;;;;x
TOOLTIP_necromancy_ds3;Hand of Dust - damages S = Att, and weaken the enemy -1 Att/Def 2 mp.;;;;;;;;;;;;;x
TOOLTIP_necromancy_ds4;Siphon Life - damages enemy S=6, heals +1hp or gives magic points +5mp, costs 4 mp.;;;;;;;;;;;;;x
#
TOOLTIP_magicpoints0;Your character has 0 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpoints1;Your character has 1 magic point.;;;;;;;;;;;;;x
TOOLTIP_magicpoints2;Your character has 2 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpoints3;Your character has 3 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpoints4;Your character has 4 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpoints5;Your character has 5 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpoints6;Your character has 6 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpoints7;Your character has 7 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpoints8;Your character has 8 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpoints9;Your character has 9 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpoints10;Your character has 10 magic points.;;;;;;;;;;;;;x
TOOLTIP_magicpointsMAX;Your character more than 10 magic points.;;;;;;;;;;;;;x
#
TOOLTIP_duelhp0;Your character has 0 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp1;Your character has 1 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp2;Your character has 2 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp3;Your character has 3 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp4;Your character has 4 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp5;Your character has 5 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp6;Your character has 6 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp7;Your character has 7 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp8;Your character has 8 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp9;Your character has 9 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhp10;Your character has 10 hp points.;;;;;;;;;;;;;x
TOOLTIP_duelhpMAX;Your character has 11 hp points or more.;;;;;;;;;;;;;x
#
TOOLTIP_nodmg;Enemy did no damage.\n;;;;;;;;;;;;;x
TOOLTIP_minordmg;Enemy did minor damage (1dmg).\n;;;;;;;;;;;;;x
TOOLTIP_majordmg;Enemy did major damage (2 or more dmg).\n;;;;;;;;;;;;;x
#
TOOLTIP_enemy_magic_spell;Your enemy casted a spell.\n;;;;;;;;;;;;;x
TOOLTIP_enemy_combat;Enemy engaged you in physical combat.\n;;;;;;;;;;;;;x
TOOLTIP_enemy_magic_other;Enemy prepared themselves for magic combat.\n;;;;;;;;;;;;;x
TOOLTIP_enemy_nothing;Your enemy did nothing.\n;;;;;;;;;;;;;x
#
# Character state report for duel;;;;;;;;;;;;;;;
#
# namespace = HCLT;;;;;;;;;;;;;;;
EVTDESCHCLT.1;You are a secret servant of Chaos Undivided!;;;;;;;;;;;;;x
EVTDESCHCLT.2;You are a secret servant of Khorne!;;;;;;;;;;;;;x
EVTDESCHCLT.3;You are a secret servant of Nurgle!;;;;;;;;;;;;;x
EVTDESCHCLT.4;You are a secret servant of Slaanesh!;;;;;;;;;;;;;x
EVTDESCHCLT.5;You are a secret servant of Tzeentch!;;;;;;;;;;;;;x
EVTDESCHCLT.21;You are a secret Lahmian Vampire!;;;;;;;;;;;;;x
EVTDESCHCLT.22;You are a secret Carstein Vampire!;;;;;;;;;;;;;x
EVTDESCHCLT.23;You are a secret Blood Dragon Vampire!;;;;;;;;;;;;;x
EVTDESCHCLT.24;You are a secret Strigoi Vampire!;;;;;;;;;;;;;x
EVTDESCHCLT.25;You are a secret Necrach Vampire!;;;;;;;;;;;;;x
EVTDESCHCLT.26;You are a secret Jade Vampire!;;;;;;;;;;;;;x
EVTDESCHCLT.27;You are a secret Mahtmasi Vampire!;;;;;;;;;;;;;x
hide_my_cultist;Hide My Cultist;;;;;;;;;;;;;x
#
# MAGIC LORE EVENTS;;;;;;;;;;;;;;;
#
# namespace = hysh;;;;;;;;;;;;;;;
EVTDESC_HYSH_1;The White Wind of Magic Hysh can cure mental and physical injures. White Mages are both healers and relentless Daemon Hunters. What would you like to heal?;;;;;;;;;;;;;x
EVTOPT_HYSH_1A;Cure injuries;;;;;;;;;;;;;x
EVTOPT_HYSH_1B;Cure illness;;;;;;;;;;;;;x
EVTOPT_HYSH_1C;Apply Hysh's blessing;;;;;;;;;;;;;x
EVTDESC_HYSH_2;You start the exorcism, the streaks of Hysh entangle the Daemon and the spiritual struggle begins... Let the light guide you!;;;;;;;;;;;;;x
EVTOPT_HYSH_2A;Begone daemon!;;;;;;;;;;;;;x
# Hysh battle spells;;;;;;;;;;;;;;;
EVTDESC_HYSH_5;You fight side by side with your troops, banishing daemons, burning your foes with streaks of Hysh and healing the wounded. Wherever you show up a new hope arises.;;;;;;;;;;;;;x
EVTDESC_HYSH_6;Your enemy has aid of the White Winds of Magic on their side, wherever the Hierophants show up enemy troops are healed and your forces burn in blinding light.;;;;;;;;;;;;;x
EVTOPT_HYSH_6A;Die unholy creatures!;;;;;;;;;;;;;x
# hysh duel spells;;;;;;;;;;;;;;;
EVTDESC_HYSH_10;You have successfully cast the spell Burning Gaze. Your gaze focuses radiant power on the enemy, wounding and perhaps dazing them as well.;;;;;;;;;;;;;x
EVTDESC_HYSH_11;You have successfully cast the spell Body of Light. Your body shines with an intensely bright light, making you difficult to look upon. Your enemy will have difficulty attacking you.;;;;;;;;;;;;;x
EVTDESC_HYSH_12;You have successfully cast the spell Healing Energy. Light fills your wounds, healing them and bringing you back into the fight;;;;;;;;;;;;;x
EVTDESC_HYSH_13;You have successfully cast the spell Radiant Weapon. You infuse your weapon with the radiant energy of Hysh. It now glows with a pure white light, allowing you attack more effectively and doing additional damage against daemons.;;;;;;;;;;;;;x
#
# namespace = ice;;;;;;;;;;;;;;;
EVTDESC_ICE_0;Ice Mages get their power from the icy land of Kislev they can unleash blizzards and freezing winds at their enemies, turn people into frozen statues or freeze the land. Which spell from the Lore of Ice would you like to cast?;;;;;;;;;;;;;x
EVTOPT_ICE_0A;Summon blizzard to surrounding lands;;;;;;;;;;;;;x
EVTOPT_ICE_0B;Raise ice walls for defence;;;;;;;;;;;;;x
EVTOPT_ICE_0C;Send icestorm to besiegers;;;;;;;;;;;;;x
EVTOPT_ICE_0D;Send icestorm to defenders;;;;;;;;;;;;;x
EVTDESC_ICE_1;You summon the power of ice and unleash the mighty blizzard upon your enemies. The blizzard will last for many days slowing the enemy march and weakening its forces. Where you want to direct the blizzard?;;;;;;;;;;;;;x
EVTOPT_ICE_1A;Send the blizzard to nearby lands...;;;;;;;;;;;;;x
EVTOPT_ICE_1B;Let the icestorm stay here;;;;;;;;;;;;;x
EVTDESC_ICE_2;Walls of solid ice grow out of the ground, providing additional defence in strategic locations in the settlement.;;;;;;;;;;;;;x
EVTDESC_ICE_3;You send hail and biting winds to strike the enemy army. Their soldiers weaken and die from the extreme weather, and the harsh conditions are affecting the their ability to fight.;;;;;;;;;;;;;x
EVTDESC_ICE_4;You send hail and biting winds to strike the defending enemy. Soldiers freeze solid and shatter from the terrible storm. The enemy army is losing their spirit.;;;;;;;;;;;;;x
EVTDESC_ICE_5;An unnatural hail and biting wind come out of the sky and struck your army. Soldiers freeze solid and shatter from the terrible storm, and they find themselves losing heart.;;;;;;;;;;;;;x
EVTOPT_ICE_5A;Nooo!;;;;;;;;;;;;;x
#
TOOLTIP_ICE_1;Blizzard is sent to [This.GetName].;;;;;;;;;;;;;x
TOOLTIP_ICE_2;Ice walls are formed in the holding, spell lasts up to two months.;;;;;;;;;;;;;x
#
# namespace = necromancy;;;;;;;;;;;;;;;
EVTDESC_NECROMANCY_1;As you intone the dread syllables handed down from Nagash himself, you feel the Winds of Magic surge around you. This arcane energy breathes unlife into the dead creatures that lie before you. Long dead cadavers claw themselves from the ground while recently dead bodies prop themselves up on rotting limbs. These undead creatures now await your command.;;;;;;;;;;;;;x
EVTDESC_NECROMANCY_3;Using the power of Dhar you summon a Wind of deadly Dark Magic that kills anyone that it encounters. The victims experience extreme agony as the spell rips their very soul form their body, leaving them a lifeless husk.;;;;;;;;;;;;;x
EVTDESC_NECROMANCY_4;Using your dark powers you raise soldiers that have fallen in battle. Now they have the unique honour of serving you again in undeath.;;;;;;;;;;;;;x
EVTDESC_NECROMANCY_4A;Rise and serve me forever!;;;;;;;;;;;;;x
#
# SPECIAL MAGIC LOCALISATION;;;;;;;;;;;;;;;
#
EVTOPT_CAST_SPELL;Cast Spell;;;;;;;;;;;;;x
EVTOPT_STOP_CASTING;Stop Casting;;;;;;;;;;;;;x
#
# SYLVANIA EVENTS I DONT KNOW IF THOSE ARE CORRECT;;;;;;;;;;;;;;;
EVTDESCUDSYL.1;Sylvania is a dangerous place for all live, but a lovely country if you are a vampire.;;;;;;;;;;;;;x
EVTOPTAUDSYL.1;I'll rule on this accursed land.;;;;;;;;;;;;;x
EVTOPTBUDSYL.1;I've found my perfect lair.;;;;;;;;;;;;;x
EVTDESCUDSYL.2;My holdings are suffering from the influence of this accursed land. Dead men refuse to stay in the ground while huge flocks of what look like bats darken the skies.;;;;;;;;;;;;;x
EVTOPTAUDSYL.2;Damn. I can't do anything to stop it.;;;;;;;;;;;;;x
EVTDESCUDSYL.3;With hard work and the blessings of the gods, the lands of Sylvania are approaching normalcy. Crops grow and the peasants live safely under my watch.;;;;;;;;;;;;;x
EVTOPTAUDSYL.3;I'm a great ruler.;;;;;;;;;;;;;x
EVTDESCUDSYL.4;With my powerful magic, Sylvania is getting stronger. The dead will rise again and more servants will come to me.;;;;;;;;;;;;;x
EVTOPTAUDSYL.4;I will live for eternity.;;;;;;;;;;;;;x
EVTDESCUDSYL.5;I've not paid enough attention to the care of my land, and now my loyal servants have dispersed, pursued by fanatical zealots and crusading templars.;;;;;;;;;;;;;x
EVTOPTAUDSYL.5;I don't care of mortal affairs.;;;;;;;;;;;;;x
EVTDESCUDSYL.6;I've conquered this land, and will now fill the ranks of my armies with the dead. I can also draw out the hidden cultists and necromancers that awaited my arrival.;;;;;;;;;;;;;x
EVTOPTAUDSYL.6;I'm unstoppable.;;;;;;;;;;;;;x
EVTDESCUDSYL.7;I've conquered this land, but now I must deal with the mindless undead roaming about, the ghouls infesting the gravesites, and I'm sure there are foul necromancers and lesser vampires hiding amongst my vassals...;;;;;;;;;;;;;x
EVTOPTAUDSYL.7;I shall prevail.;;;;;;;;;;;;;x
EVTDESCUDSYL.8;Send money to a loyal Sigmarite to fight the accursed undead.;;;;;;;;;;;;;x
EVTOPTAUDSYL.8;Send the money.;;;;;;;;;;;;;x
EVTOPTBUDSYL.8;Don't send the money.;;;;;;;;;;;;;x
EVTDESCUDSYL.9;Grand Theogonist [From.GetFirstName] has send us money to fight undead.;;;;;;;;;;;;;x
EVTOPTAUDSYL.9;I'll waste it well.;;;;;;;;;;;;;x
EVTDESCUDSYL.10;What will I do with the money the Grand Theogonist sent me?;;;;;;;;;;;;;x
EVTOPTAUDSYL.10;Hire some adventurers. No one will miss them if they fail.;;;;;;;;;;;;;x
EVTOPTBUDSYL.10;I'll lead a hunting party, it is only right that I deal with this.;;;;;;;;;;;;;x
EVTOPTCUDSYL.10;I'll keep the money for me.;;;;;;;;;;;;;x
EVTDESCUDSYL.11;A strange hooded man approaches you, offering you his services to fight the dangers of Sylvania.;;;;;;;;;;;;;x
