#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
################COMPLIMENTS
nick_drakebreaker;Drakebreaker;;;;;;;;;;;;;x
nick_dreadblade;Dreadblade;;;;;;;;;;;;;x
nick_dreadbringer;Dreadbringer;;;;;;;;;;;;;x
nick_dreadshot;Dreadshot;;;;;;;;;;;;;x
nick_dwarf_slayer;Dwarf-Slayer;;;;;;;;;;;;;x
nick_elf_slayer;Elf-Slayer;;;;;;;;;;;;;x
nick_fel_horn;Fel-Horn;;;;;;;;;;;;;x
nick_fellblade;Fellblade;;;;;;;;;;;;;x
nick_fellshard;Fellshard;;;;;;;;;;;;;x
nick_flameaxe;Flameaxe;;;;;;;;;;;;;x
nick_ghostsails;Ghost Sails;;;;;;;;;;;;;x
nick_giant_slayer;Giant-Slayer;;;;;;;;;;;;;x
nick_giftgiver;Giftgiver;;;;;;;;;;;;;x
nick_goblin_slayer;Goblin-Slayer;;;;;;;;;;;;;x
nick_goldenrod;Goldenrod;;;;;;;;;;;;;x
nick_greybeard;Greybeard;;;;;;;;;;;;;x
nick_greymane;Greymane;;;;;;;;;;;;;x
nick_grogswiller;Grog Swiller;;;;;;;;;;;;;x
nick_grudgebearer;Grudgebearer;;;;;;;;;;;;;x
nick_halfhand;Halfhand;;;;;;;;;;;;;x
nick_hammerfist;Hammerfist;;;;;;;;;;;;;x
nick_hammerstorm;Hammerstorm;;;;;;;;;;;;;x
nick_heldenhammer;Heldenhammer;;;;;;;;;;;;;x
nick_ironbark;Ironbark;;;;;;;;;;;;;x
nick_ironbeard;Ironbeard;;;;;;;;;;;;;x
nick_irongrip;Irongrip;;;;;;;;;;;;;x
nick_ironhammer;Ironhammer;;;;;;;;;;;;;x
nick_ironhelm;Ironhelm;;;;;;;;;;;;;x
nick_ironscratch;Ironscratch;;;;;;;;;;;;;x
nick_lazyjacks;Lazyjacks;;;;;;;;;;;;;x
nick_man_slayer;Man-Slayer;;;;;;;;;;;;;x
nick_mancarver;Mancarver;;;;;;;;;;;;;x
nick_manslayer;Manslayer;;;;;;;;;;;;;x
nick_mournblade;Mournblade;;;;;;;;;;;;;x
nick_oakenshield;Oakenshield;;;;;;;;;;;;;x
nick_oath_holder;Oath Holder;;;;;;;;;;;;;x
nick_of_the_third_eye;of the Third Eye;;;;;;;;;;;;;x
nick_ogre_slayer;Ogre-Slayer;;;;;;;;;;;;;x
nick_one_eye;One-Eye;;;;;;;;;;;;;x
nick_orc_slayer;Orc-Slayer;;;;;;;;;;;;;x
nick_orcbane;Orcbane;;;;;;;;;;;;;x
nick_proudbeard;Proudbeard;;;;;;;;;;;;;x
nick_radii;Radii;;;;;;;;;;;;;x
nick_redbeard;Redbeard;;;;;;;;;;;;;x
nick_redspear;Redspear;;;;;;;;;;;;;x
nick_scarface;Scarface;;;;;;;;;;;;;x
nick_seadog;Sea-Dog;;;;;;;;;;;;;x
nick_searat;Sea-Rat;;;;;;;;;;;;;x
nick_seawolf;Sea-Wolf;;;;;;;;;;;;;x
nick_shadowstalker;Shadowstalker;;;;;;;;;;;;;x
nick_sharpedge;Sharpedge;;;;;;;;;;;;;x
nick_short_horn;Short-Horn;;;;;;;;;;;;;x
nick_skavenslayer;Skavenslayer;;;;;;;;;;;;;x
nick_skull_horn;Skull-Horn;;;;;;;;;;;;;x
nick_skulltaker;Skulltaker;;;;;;;;;;;;;x
nick_snaketongue;Snaketongue;;;;;;;;;;;;;x
nick_sourblood;Sourblood;;;;;;;;;;;;;x
nick_sourscowl;Sourscowl;;;;;;;;;;;;;x
nick_starbreaker;Starbreaker;;;;;;;;;;;;;x
nick_stoneanvil;Stoneanvil;;;;;;;;;;;;;x
nick_stormcrow;Stormcrow;;;;;;;;;;;;;x
nick_stormhoof;Stormhoof;;;;;;;;;;;;;x
nick_strongwill;Strongwill;;;;;;;;;;;;;x
nick_the_ancient;the Ancient;;;;;;;;;;;;;x
nick_the_arsonist;the Arsonist;;;;;;;;;;;;;x
nick_the_ashmonger;the Ashmonger;;;;;;;;;;;;;x
nick_the_baddest;da Baddest;;;;;;;;;;;;;x
nick_the_beaked;the Beaked;;;;;;;;;;;;;x
nick_the_besieger;the Besieger;;;;;;;;;;;;;x
nick_the_big_bad_gobbo;da Big Bad Gobbo;;;;;;;;;;;;;x
nick_the_biggest;da Biggest;;;;;;;;;;;;;x
nick_the_black;the Black;;;;;;;;;;;;;x
nick_the_black_iron_reaver;the Black-Iron Reaver;;;;;;;;;;;;;x
nick_the_black_mawed;the Black-Mawed;;;;;;;;;;;;;x
nick_the_black_prince;the Black Prince;;;;;;;;;;;;;x
nick_the_black_sailor;the Black Sailor;;;;;;;;;;;;;x
nick_the_black_tailed;the Black-Tailed;;;;;;;;;;;;;x
nick_the_blade;the Blade;;;;;;;;;;;;;x
nick_the_blooddrainer;the Blood-Drainer;;;;;;;;;;;;;x
nick_the_blooded_one;the Blooded One;;;;;;;;;;;;;x
nick_the_bloody;the Bloody;;;;;;;;;;;;;x
nick_the_bloody_mawed;the Bloody-Mawed;;;;;;;;;;;;;x
nick_the_bloodytooth;Bloodytooth;;;;;;;;;;;;;x
nick_the_bonegnashah;da Bonegnasha;;;;;;;;;;;;;x
nick_the_brassbeatah;da Brassbeater;;;;;;;;;;;;;x
nick_the_bushcuttah;da Bushchoppa;;;;;;;;;;;;;x
nick_the_carnosaur;the Carnosaur;;;;;;;;;;;;;x
nick_the_changer;the Changer;;;;;;;;;;;;;x
nick_the_cleanser;the Cleanser;;;;;;;;;;;;;x
nick_the_cold_one;the Cold One;;;;;;;;;;;;;x
nick_the_colossal;the Colossal;;;;;;;;;;;;;x
nick_the_crone;the Crone;;;;;;;;;;;;;x
nick_the_crowsbane;Crowsbane;;;;;;;;;;;;;x
nick_the_crusha;da Crusha;;;;;;;;;;;;;x
nick_the_cunnin;da Kunnin';;;;;;;;;;;;;x
nick_the_curseling;the Curseling;;;;;;;;;;;;;x
nick_the_daemonkiller;the Daemonkiller;;;;;;;;;;;;;x
nick_the_daemonsbane;Daemonsbane;;;;;;;;;;;;;x
nick_the_daemonslayer;Daemonslayer;;;;;;;;;;;;;x
nick_the_defender;the Defender;;;;;;;;;;;;;x
nick_the_deliverer;the Deliverer;;;;;;;;;;;;;x
nick_the_denied_one;the Denied One;;;;;;;;;;;;;x
nick_the_despoiler;the Despoiler;;;;;;;;;;;;;x
nick_the_destroyer;the Destroyer;;;;;;;;;;;;;x
nick_the_enormous;the Enormous;;;;;;;;;;;;;x
nick_the_eternal;the Eternal;;;;;;;;;;;;;x
nick_the_everliving;the Everliving;;;;;;;;;;;;;x
nick_the_explorer;the Explorer;;;;;;;;;;;;;x
nick_the_fangbreakah;da Fangbreaka;;;;;;;;;;;;;x
nick_the_father_of_vampires;the Father of Vampires;;;;;;;;;;;;;x
nick_the_favoured;the Favoured;;;;;;;;;;;;;x
nick_the_festering;the Festering;;;;;;;;;;;;;x
nick_the_fiendish;the Fiendish;;;;;;;;;;;;;x
nick_the_fine;the Fine;;;;;;;;;;;;;x
nick_the_firebringer;the Firebringer;;;;;;;;;;;;;x
nick_the_flying_culturename;the Flying [Root.Culture.GetName];;;;;;;;;;;;;x
nick_the_forsaken;the Forsaken;;;;;;;;;;;;;x
nick_the_foul;the Foul;;;;;;;;;;;;;x
nick_the_foul_mawed;the Foul-Mawed;;;;;;;;;;;;;x
nick_the_fouler;the Fouler;;;;;;;;;;;;;x
nick_the_frogsmashah;da Frogstompa;;;;;;;;;;;;;x
nick_the_furious;the Furious;;;;;;;;;;;;;x
nick_the_gazed_upon;the Gazed-Upon;;;;;;;;;;;;;x
nick_the_gifted;the Gifted;;;;;;;;;;;;;x
nick_the_gloried;the Gloried;;;;;;;;;;;;;x
nick_the_glorious;the Glorious;;;;;;;;;;;;;x
nick_the_god_shaped;the God-Shaped;;;;;;;;;;;;;x
nick_the_grand_generaless;the Grand Generaless;;;;;;;;;;;;;x
nick_the_greatcoatl;the Great Coatl;;;;;;;;;;;;;x
nick_the_grimdoctor;the Grimdoctor;;;;;;;;;;;;;x
nick_the_hag;the Hag;;;;;;;;;;;;;x
nick_the_herald;the Herald;;;;;;;;;;;;;x
nick_the_hooked_blade;the Hooked Blade;;;;;;;;;;;;;x
nick_the_immortal;the Immortal;;;;;;;;;;;;;x
nick_the_imperial_scribe;the Imperial Scribe;;;;;;;;;;;;;x
nick_the_imperishable;the Imperishable;;;;;;;;;;;;;x
nick_the_impetuous;the Impetuous;;;;;;;;;;;;;x
nick_the_incompetent;the Incompetent;;;;;;;;;;;;;x
nick_the_invincible;the Invincible;;;;;;;;;;;;;x
nick_the_jouster;the Jouster;;;;;;;;;;;;;x
nick_the_keeper;the Keeper;;;;;;;;;;;;;x
nick_the_lawgiver;the Lawgiver;;;;;;;;;;;;;x
nick_the_lawless;the Lawless;;;;;;;;;;;;;x
nick_the_leecher;the Leecher;;;;;;;;;;;;;x
nick_the_leechlord;the Leechlord;;;;;;;;;;;;;x
nick_the_lumberjack;the Lumberjack;;;;;;;;;;;;;x
nick_the_lunatic;the Lunatic;;;;;;;;;;;;;x
nick_the_luxuriant;the Luxuriant;;;;;;;;;;;;;x
nick_the_maggot_lord;the Maggot Lord;;;;;;;;;;;;;x
nick_the_magnificent;the Magnificent;;;;;;;;;;;;;x
nick_the_maker;the Maker;;;;;;;;;;;;;x
nick_the_mangla;da Mangla;;;;;;;;;;;;;x
nick_the_many_eyed;the Many-Eyed;;;;;;;;;;;;;x
nick_the_masque;the Masque;;;;;;;;;;;;;x
nick_the_mighty;the Mighty;;;;;;;;;;;;;x
nick_the_misbegotten;the Misbegotten;;;;;;;;;;;;;x
nick_the_monster;the Monster;;;;;;;;;;;;;x
nick_the_monumentally_cruel;the Monumentally Cruel;;;;;;;;;;;;;x
nick_the_moonhunter;the Moon Hunter;;;;;;;;;;;;;x
nick_the_mottled;the Mottled;;;;;;;;;;;;;x
nick_the_nighteye;Nighteye;;;;;;;;;;;;;x
nick_the_nightguardian;the Night-Guardian;;;;;;;;;;;;;x
nick_the_nighthawk;the Nighthawk;;;;;;;;;;;;;x
nick_the_opulent;the Opulent;;;;;;;;;;;;;x
nick_the_orderbringer;the Orderbringer;;;;;;;;;;;;;x
nick_the_overlord;the Overlord;;;;;;;;;;;;;x
nick_the_pacifier;the Pacifier;;;;;;;;;;;;;x
nick_the_paleman;the Paleman;;;;;;;;;;;;;x
nick_the_parted_veil;the Parted Veil;;;;;;;;;;;;;x
nick_the_peacebringer;the Peacebringer;;;;;;;;;;;;;x
nick_the_peacemaker;the Peacemaker;;;;;;;;;;;;;x
nick_the_pinksplattah;da Pinksplatta;;;;;;;;;;;;;x
nick_the_pious;the Pious;;;;;;;;;;;;;x
nick_the_pluckerer;da Pluckerer;;;;;;;;;;;;;x
nick_the_plunderer;the Plunderer;;;;;;;;;;;;;x
nick_the_poet;the Poet;;;;;;;;;;;;;x
nick_the_prophet;the Prophet;;;;;;;;;;;;;x
nick_the_purifier;the Purifier;;;;;;;;;;;;;x
nick_the_radiant;the Radiant;;;;;;;;;;;;;x
nick_the_rager;the Rager;;;;;;;;;;;;;x
nick_the_raider;the Raider;;;;;;;;;;;;;x
nick_the_rampant_tiger;the Rampant Tiger;;;;;;;;;;;;;x
nick_the_rash;the Rash;;;;;;;;;;;;;x
nick_the_razorback;the Razorback;;;;;;;;;;;;;x
nick_the_red_duke;the Red Duke;;;;;;;;;;;;;x
nick_the_red_sailor;the Red Sailor;;;;;;;;;;;;;x
nick_the_redcape;Redcape;;;;;;;;;;;;;x
nick_the_redpaintah;da Redpainta;;;;;;;;;;;;;x
nick_the_righteous;the Righteous;;;;;;;;;;;;;x
nick_the_ruinous;the Ruinous;;;;;;;;;;;;;x
nick_the_runt;da Runt;;;;;;;;;;;;;x
nick_the_sage;the Sage;;;;;;;;;;;;;x
nick_the_sanctifier;the Sanctifier;;;;;;;;;;;;;x
nick_the_sauropod;the Sauropod;;;;;;;;;;;;;x
nick_the_scabrous;the Scabrous;;;;;;;;;;;;;x
nick_the_scaled;the Scaled;;;;;;;;;;;;;x
nick_the_scholar;the Scholar;;;;;;;;;;;;;x
nick_the_scorned;the Scorned;;;;;;;;;;;;;x
nick_the_scourge_capital;the Scourge of [Root.Capital.GetName];;;;;;;;;;;;;x
nick_the_seafarer;the Seafarer;;;;;;;;;;;;;x
nick_the_serpent;the Serpent;;;;;;;;;;;;;x
nick_the_shadowgave;the Shadowgave;;;;;;;;;;;;;x
nick_the_siegemaster;the Siegemaster;;;;;;;;;;;;;x
nick_the_silent;the Silent;;;;;;;;;;;;;x
nick_the_silver;the Silver;;;;;;;;;;;;;x
nick_the_silver_hook;the Silver Hook;;;;;;;;;;;;;x
nick_the_sister_of_twilight;Sister of Twilight;;;;;;;;;;;;;x
nick_the_slayer;the Slayer;;;;;;;;;;;;;x
nick_the_slithering;the Slithering;;;;;;;;;;;;;x
nick_the_small_wonder;da Zmall Wondah;;;;;;;;;;;;;x
nick_the_sneaky;da Sneaky;;;;;;;;;;;;;x
nick_the_snotcleanah;da Snotcleana;;;;;;;;;;;;;x
nick_the_sorceress;the Sorceress;;;;;;;;;;;;;x
nick_the_stegadon;the Stegadon;;;;;;;;;;;;;x
nick_the_stompa;da Stompa;;;;;;;;;;;;;x
nick_the_stout;the Stout;;;;;;;;;;;;;x
nick_the_strongest;da Strongest;;;;;;;;;;;;;x
nick_the_tainted;the Tainted;;;;;;;;;;;;;x
nick_the_terradon;the Terradon;;;;;;;;;;;;;x
nick_the_terrible;the Terrible;;;;;;;;;;;;;x
nick_the_thirster;the Thirster;;;;;;;;;;;;;x
nick_the_thunder_lizard;the Thunder Lizard;;;;;;;;;;;;;x
nick_the_toadsbane;Toadsbane;;;;;;;;;;;;;x
nick_the_tongueslasher;the Tongueslasher;;;;;;;;;;;;;x
nick_the_toothbrushah;da Toothbrusha;;;;;;;;;;;;;x
nick_the_tormentor;the Tormentor;;;;;;;;;;;;;x
nick_the_treesbane;Treesbane;;;;;;;;;;;;;x
nick_the_twisted;the Twisted;;;;;;;;;;;;;x
nick_the_tyrannical;the Tyrannical;;;;;;;;;;;;;x
nick_the_unbreakable;the Unbreakable;;;;;;;;;;;;;x
nick_the_undefeated;the Undefeated;;;;;;;;;;;;;x
nick_the_uniter;the Uniter;;;;;;;;;;;;;x
nick_the_unjust;the Unjust;;;;;;;;;;;;;x
nick_the_unrelenting;the Unrelenting;;;;;;;;;;;;;x
nick_the_upright;the Upright;;;;;;;;;;;;;x
nick_the_vampireslayer;the Vampireslayer;;;;;;;;;;;;;x
nick_the_vampsquashah;da Vampsquasha;;;;;;;;;;;;;x
nick_the_vast;the Vast;;;;;;;;;;;;;x
nick_the_wanderer;the Wanderer;;;;;;;;;;;;;x
nick_the_warrior;the Warrior;;;;;;;;;;;;;x
nick_the_witch;the Witch;;;;;;;;;;;;;x
nick_the_witch_king;the Witch King;;;;;;;;;;;;;x
nick_thunderhorn;Thunderhorn;;;;;;;;;;;;;x
nick_troll_slayer;Troll-Slayer;;;;;;;;;;;;;x
nick_ursus;Ursus;;;;;;;;;;;;;x
nick_vilesong;Vilesong;;;;;;;;;;;;;x
nick_wartooth;Wartooth;;;;;;;;;;;;;x
nick_whitebeard;Whitebeard;;;;;;;;;;;;;x
nick_the_damoiselle_de_guerre;the Damoiselle;;;;;;;;;;;;;x
nick_the_slaangor;The Slaangor;;;;;;;;;;;;;;
nick_the_khorngor;The Khorngor;;;;;;;;;;;;;;
nick_the_tzaangor;The Tzaangor;;;;;;;;;;;;;;
nick_the_pestigor;The Pestigor;;;;;;;;;;;;;;
nick_the_brasslord;The Brasslord;;;;;;;;;;;;;;
nick_the_weak;The Weak;;;;;;;;;;;;;;
nick_the_soft;The Soft;;;;;;;;;;;;;;
nick_the_changeling;The Changeling;;;;;;;;;;;;;;
