#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_abaramul;Abaramul;Abaramul;Abaramul;;Abaramul;;;;;;;;;x
b_abaramul_adj;Abaramulian;;abaramuler;;;;;;;;;;;x
b_abaraqa;Abaraqa;Abaraqa;Abaraqa;;Abaraqa;;;;;;;;;x
b_abaraqa_adj;Abaraqan;;abaraqer;;;;;;;;;;;x
b_abasco;Abasco;Abasco;Abasco;;Abasco;;;;;;;;;x
b_abasco_adj;Abascian;;abascer;;;;;;;;;;;x
b_abath;Abath;Abath;Abath;;Abath;;;;;;;;;x
b_abath_adj;Abathian;;abather;;;;;;;;;;;x
b_abazzo;Abazzo;Abazzo;Abazzo;;Abazzo;;;;;;;;;x
b_abazzo_adj;Abazzian;;abazzer;;;;;;;;;;;x
b_abbaie_blanche;Abbaie Blanche;Abbaie Blanche;Abbaie Blanche;;Abbaie Blanche;;;;;;;;;x
b_abbaie_blanche_adj;Abbaie Blanchean;;Abbaie Blancher;;;;;;;;;;;x
b_abbranga;Abbranga;Abbranga;Abbranga;;Abbranga;;;;;;;;;x
b_abbranga_adj;Abbrangan;;abbranger;;;;;;;;;;;x
b_abdanna;Abdanna;Abdanna;Abdanna;;Abdanna;;;;;;;;;x
b_abdanna_adj;Abdannan;;abdanner;;;;;;;;;;;x
b_abdiski;Abdiski;Abdiski;Abdiski;;Abdiski;;;;;;;;;x
b_abdiski_adj;Abdiskian;;abdisker;;;;;;;;;;;x
b_aben;Aben;Aben;Aben;;Aben;;;;;;;;;x
b_aben_adj;Abenian;;abener;;;;;;;;;;;x
b_abeobath;Abeobath;Abeobath;Abeobath;;Abeobath;;;;;;;;;x
b_abeobath_adj;Abeobathian;;abeobather;;;;;;;;;;;x
b_abidys;Abidys;Abidys;Abidys;;Abidys;;;;;;;;;x
b_abidys_adj;Abidysian;;abidyser;;;;;;;;;;;x
b_abilkubi;Abilkubi;Abilkubi;Abilkubi;;Abilkubi;;;;;;;;;x
b_abilkubi_adj;Abilkubian;;abilkuber;;;;;;;;;;;x
b_abirenne;Abirenne;Abirenne;Abirenne;;Abirenne;;;;;;;;;x
b_abirenne_adj;Abirennean;;abirenner;;;;;;;;;;;x
b_abishi;Abishi;Abishi;Abishi;;Abishi;;;;;;;;;x
b_abishi_adj;Abishian;;abisher;;;;;;;;;;;x
b_abix;Abix;Abix;Abix;;Abix;;;;;;;;;x
b_abix_adj;Abixian;;abixer;;;;;;;;;;;x
b_abneikhen;Abneikhen;Abneikhen;Abneikhen;;Abneikhen;;;;;;;;;x
b_abneikhen_adj;Abneikhenian;;abneikhener;;;;;;;;;;;x
b_abogienvik;Abogienvik;Abogienvik;Abogienvik;;Abogienvik;;;;;;;;;x
b_abogienvik_adj;Abogienvikian;;abogienviker;;;;;;;;;;;x
b_aboma;Aboma;Aboma;Aboma;;Aboma;;;;;;;;;x
b_aboma_adj;Aboman;;abomer;;;;;;;;;;;x
b_abpi;Abpi;Abpi;Abpi;;Abpi;;;;;;;;;x
b_abpi_adj;Abpian;;abper;;;;;;;;;;;x
b_abpom;Abpom;Abpom;Abpom;;Abpom;;;;;;;;;x
b_abpom_adj;Abpomian;;abpomer;;;;;;;;;;;x
b_abraqol;Abraqol;Abraqol;Abraqol;;Abraqol;;;;;;;;;x
b_abraqol_adj;Abraqolian;;abraqoler;;;;;;;;;;;x
b_abrasso;Abrasso;Abrasso;Abrasso;;Abrasso;;;;;;;;;x
b_abrasso_adj;Abrassian;;abrasser;;;;;;;;;;;x
b_abre;Abre;Abre;Abre;;Abre;;;;;;;;;x
b_abre_adj;Abrean;;abrer;;;;;;;;;;;x
b_abrefaer;Abrefaer;Abrefaer;Abrefaer;;Abrefaer;;;;;;;;;x
b_abrefaer_adj;Abrefaerian;;abrefaerer;;;;;;;;;;;x
b_abrige;Abrige;Abrige;Abrige;;Abrige;;;;;;;;;x
b_abrige_adj;Abrigean;;abriger;;;;;;;;;;;x
b_abrubas;Abrubas;Abrubas;Abrubas;;Abrubas;;;;;;;;;x
b_abrubas_adj;Abrubasian;;abrubaser;;;;;;;;;;;x
b_abrurion;Abrurion;Abrurion;Abrurion;;Abrurion;;;;;;;;;x
b_abrurion_adj;Abrurionian;;abrurioner;;;;;;;;;;;x
b_absath;Absath;Absath;Absath;;Absath;;;;;;;;;x
b_absath_adj;Absathian;;absather;;;;;;;;;;;x
b_absi;Absi;Absi;Absi;;Absi;;;;;;;;;x
b_absi_adj;Absian;;abser;;;;;;;;;;;x
b_abterode;Abterode;Abterode;Abterode;;Abterode;;;;;;;;;x
b_abterode_adj;Abterodean;;abteroder;;;;;;;;;;;x
b_abu_hamed;Abu Hamed;Abu Hamed;Abu Hamed;;Abu Hamed;;;;;;;;;x
b_abu_hamed_adj;Abu Hamedian;;Abu Hameder;;;;;;;;;;;x
b_abu_sidrah;Abu Sidrah;Abu Sidrah;Abu Sidrah;;Abu Sidrah;;;;;;;;;x
b_abu_sidrah_adj;Abu Sidrahian;;Abu Sidraher;;;;;;;;;;;x
b_abuzaq;Abuzaq;Abuzaq;Abuzaq;;Abuzaq;;;;;;;;;x
b_abuzaq_adj;Abuzaqian;;abuzaqer;;;;;;;;;;;x
b_abylo;Abylo;Abylo;Abylo;;Abylo;;;;;;;;;x
b_abylo_adj;Abylian;;abyler;;;;;;;;;;;x
b_abyre;Abyre;Abyre;Abyre;;Abyre;;;;;;;;;x
b_abyre_adj;Abyrean;;abyrer;;;;;;;;;;;x
b_acanan;Acanan;Acanan;Acanan;;Acanan;;;;;;;;;x
b_acanan_adj;Acananian;;acananer;;;;;;;;;;;x
b_acandosto;Acandosto;Acandosto;Acandosto;;Acandosto;;;;;;;;;x
b_acandosto_adj;Acandostian;;acandoster;;;;;;;;;;;x
b_acatencatl;Acatencatl;Acatencatl;Acatencatl;;Acatencatl;;;;;;;;;x
b_acatencatl_adj;Acatencatlian;;acatencatler;;;;;;;;;;;x
b_accabesheh;Accabesheh;Accabesheh;Accabesheh;;Accabesheh;;;;;;;;;x
b_accabesheh_adj;Accabeshehian;;accabesheher;;;;;;;;;;;x
b_acers;Acers;Acers;Acers;;Acers;;;;;;;;;x
b_acers_adj;Acersian;;acerser;;;;;;;;;;;x
b_achadh_nam_blath;Achadh Nam Blath;Achadh Nam Blath;Achadh Nam Blath;;Achadh Nam Blath;;;;;;;;;x
b_achadh_nam_blath_adj;Achadh Nam Blathian;;Achadh Nam Blather;;;;;;;;;;;x
b_achaes;Achaes;Achaes;Achaes;;Achaes;;;;;;;;;x
b_achaes_adj;Achaesian;;achaeser;;;;;;;;;;;x
b_achaliro;Achaliro;Achaliro;Achaliro;;Achaliro;;;;;;;;;x
b_achaliro_adj;Achalirian;;achalirer;;;;;;;;;;;x
b_achan;Achan;Achan;Achan;;Achan;;;;;;;;;x
b_achan_adj;Achanian;;achaner;;;;;;;;;;;x
b_achar;Achar;Achar;Achar;;Achar;;;;;;;;;x
b_achar_adj;Acharian;;acharer;;;;;;;;;;;x
b_achcauhnen;Achcauhnen;Achcauhnen;Achcauhnen;;Achcauhnen;;;;;;;;;x
b_achcauhnen_adj;Achcauhnenian;;achcauhnener;;;;;;;;;;;x
b_achcauhtaca;Achcauhtaca;Achcauhtaca;Achcauhtaca;;Achcauhtaca;;;;;;;;;x
b_achcauhtaca_adj;Achcauhtacan;;achcauhtacer;;;;;;;;;;;x
b_achcauhtli;Achcauhtli;Achcauhtli;Achcauhtli;;Achcauhtli;;;;;;;;;x
b_achcauhtli_adj;Achcauhtlian;;achcauhtler;;;;;;;;;;;x
b_achtlal;Achtlal;Achtlal;Achtlal;;Achtlal;;;;;;;;;x
b_achtlal_adj;Achtlalian;;achtlaler;;;;;;;;;;;x
b_acialbar;Acialbar;Acialbar;Acialbar;;Acialbar;;;;;;;;;x
b_acialbar_adj;Acialbarian;;acialbarer;;;;;;;;;;;x
b_acibasso;Acibasso;Acibasso;Acibasso;;Acibasso;;;;;;;;;x
b_acibasso_adj;Acibassian;;acibasser;;;;;;;;;;;x
b_acidua;Acidua;Acidua;Acidua;;Acidua;;;;;;;;;x
b_acidua_adj;Aciduan;;acider;;;;;;;;;;;x
b_acissina;Acissina;Acissina;Acissina;;Acissina;;;;;;;;;x
b_acissina_adj;Acissinan;;acissiner;;;;;;;;;;;x
b_ackhenein;Ackhenein;Ackhenein;Ackhenein;;Ackhenein;;;;;;;;;x
b_ackhenein_adj;Ackheneinian;;ackheneiner;;;;;;;;;;;x
b_acoacimetl;Acoacimetl;Acoacimetl;Acoacimetl;;Acoacimetl;;;;;;;;;x
b_acoacimetl_adj;Acoacimetlian;;acoacimetler;;;;;;;;;;;x
b_acolmixtli;Acolmixtli;Acolmixtli;Acolmixtli;;Acolmixtli;;;;;;;;;x
b_acolmixtli_adj;Acolmixtlian;;acolmixtler;;;;;;;;;;;x
b_acquiea;Acquiea;Acquiea;Acquiea;;Acquiea;;;;;;;;;x
b_acquiea_adj;Acquiean;;acqer;;;;;;;;;;;x
b_acra;Acra;Acra;Acra;;Acra;;;;;;;;;x
b_acra_adj;Acran;;acrer;;;;;;;;;;;x
b_acrebad;Acrebad;Acrebad;Acrebad;;Acrebad;;;;;;;;;x
b_acrebad_adj;Acrebadian;;acrebader;;;;;;;;;;;x
b_ad_naha;Ad-Naha;Ad-Naha;Ad-Naha;;Ad-Naha;;;;;;;;;x
b_ad_naha_adj;Ad-Nahan;;ad-naher;;;;;;;;;;;x
b_adadaplaiddina;Adadaplaiddina;Adadaplaiddina;Adadaplaiddina;;Adadaplaiddina;;;;;;;;;x
b_adadaplaiddina_adj;Adadaplaiddinan;;adadaplaiddiner;;;;;;;;;;;x
b_adades;Adades;Adades;Adades;;Adades;;;;;;;;;x
b_adades_adj;Adadesian;;adadeser;;;;;;;;;;;x
b_adadrar;Adadrar;Adadrar;Adadrar;;Adadrar;;;;;;;;;x
b_adadrar_adj;Adadrarian;;adadrarer;;;;;;;;;;;x
b_adadsalulu;Adadsalulu;Adadsalulu;Adadsalulu;;Adadsalulu;;;;;;;;;x
b_adadsalulu_adj;Adadsalulian;;adadsaluler;;;;;;;;;;;x
b_adadshumausur;Adadshumausur;Adadshumausur;Adadshumausur;;Adadshumausur;;;;;;;;;x
b_adadshumausur_adj;Adadshumausurian;;adadshumausurer;;;;;;;;;;;x
b_adak;Adak;Adak;Adak;;Adak;;;;;;;;;x
b_adak_adj;Adakian;;adaker;;;;;;;;;;;x
b_adal;Adal;Adal;Adal;;Adal;;;;;;;;;x
b_adal_adj;Adalian;;adaler;;;;;;;;;;;x
b_adamanthos;Adamanthos;Adamanthos;Adamanthos;;Adamanthos;;;;;;;;;x
b_adamanthos_adj;Adamanthosian;;adamanthoser;;;;;;;;;;;x
b_adamas;Adamas;Adamas;Adamas;;Adamas;;;;;;;;;x
b_adamas_adj;Adamasian;;adamaser;;;;;;;;;;;x
b_adan;Adan;Adan;Adan;;Adan;;;;;;;;;x
b_adan_adj;Adanian;;adaner;;;;;;;;;;;x
b_adandrus;Adandrus;Adandrus;Adandrus;;Adandrus;;;;;;;;;x
b_adandrus_adj;Adandrusian;;adandruser;;;;;;;;;;;x
b_adarhissar;Adarhissar;Adarhissar;Adarhissar;;Adarhissar;;;;;;;;;x
b_adarhissar_adj;Adarhissarian;;adarhissarer;;;;;;;;;;;x
b_addah;Addah;Addah;Addah;;Addah;;;;;;;;;x
b_addah_adj;Addahian;;addaher;;;;;;;;;;;x
b_addaivoch;Addaivoch;Addaivoch;Addaivoch;;Addaivoch;;;;;;;;;x
b_addaivoch_adj;Addaivochian;;addaivocher;;;;;;;;;;;x
b_adegeismar;Adegeismar;Adegeismar;Adegeismar;;Adegeismar;;;;;;;;;x
b_adegeismar_adj;Adegeismarian;;adegeismarer;;;;;;;;;;;x
b_adel;Adel;Adel;Adel;;Adel;;;;;;;;;x
b_adel_adj;Adelian;;adeler;;;;;;;;;;;x
b_adelslug;Adelslug;Adelslug;Adelslug;;Adelslug;;;;;;;;;x
b_adelslug_adj;Adelslugian;;adelsluger;;;;;;;;;;;x
b_adenbruck;Adenbruck;Adenbruck;Adenbruck;;Adenbruck;;;;;;;;;x
b_adenbruck_adj;Adenbruckian;;adenbrucker;;;;;;;;;;;x
b_aderar;Aderar;Aderar;Aderar;;Aderar;;;;;;;;;x
b_aderar_adj;Aderarian;;aderarer;;;;;;;;;;;x
b_adhah;Adhah;Adhah;Adhah;;Adhah;;;;;;;;;x
b_adhah_adj;Adhahian;;adhaher;;;;;;;;;;;x
b_adhal;Adhal;Adhal;Adhal;;Adhal;;;;;;;;;x
b_adhal_adj;Adhalian;;adhaler;;;;;;;;;;;x
b_adhallal;Adhallal;Adhallal;Adhallal;;Adhallal;;;;;;;;;x
b_adhallal_adj;Adhallalian;;adhallaler;;;;;;;;;;;x
b_adis;Adis;Adis;Adis;;Adis;;;;;;;;;x
b_adis_adj;Adisian;;adiser;;;;;;;;;;;x
b_adlishrefin;Adlishrefin;Adlishrefin;Adlishrefin;;Adlishrefin;;;;;;;;;x
b_adlishrefin_adj;Adlishrefinian;;adlishrefiner;;;;;;;;;;;x
b_adlishring;Adlishring;Adlishring;Adlishring;;Adlishring;;;;;;;;;x
b_adlishring_adj;Adlishringian;;adlishringer;;;;;;;;;;;x
b_adman;Adman;Adman;Adman;;Adman;;;;;;;;;x
b_adman_adj;Admanian;;admaner;;;;;;;;;;;x
b_admuat;Admuat;Admuat;Admuat;;Admuat;;;;;;;;;x
b_admuat_adj;Admuatian;;admuater;;;;;;;;;;;x
b_adom;Adom;Adom;Adom;;Adom;;;;;;;;;x
b_adom_adj;Adomian;;adomer;;;;;;;;;;;x
b_adorellan;Adorellan;Adorellan;Adorellan;;Adorellan;;;;;;;;;x
b_adorellan_adj;Adorellanian;;adorellaner;;;;;;;;;;;x
b_ados;Ados;Ados;Ados;;Ados;;;;;;;;;x
b_ados_adj;Adosian;;adoser;;;;;;;;;;;x
b_adrahasis;Adrahasis;Adrahasis;Adrahasis;;Adrahasis;;;;;;;;;x
b_adrahasis_adj;Adrahasisian;;adrahasiser;;;;;;;;;;;x
b_adrenade;Adrenade;Adrenade;Adrenade;;Adrenade;;;;;;;;;x
b_adrenade_adj;Adrenadean;;adrenader;;;;;;;;;;;x
b_adreno;Adreno;Adreno;Adreno;;Adreno;;;;;;;;;x
b_adreno_adj;Adrenian;;adrener;;;;;;;;;;;x
b_adrilvan;Adrilvan;Adrilvan;Adrilvan;;Adrilvan;;;;;;;;;x
b_adrilvan_adj;Adrilvanian;;adrilvaner;;;;;;;;;;;x
b_adrylno;Adrylno;Adrylno;Adrylno;;Adrylno;;;;;;;;;x
b_adrylno_adj;Adrylnian;;adrylner;;;;;;;;;;;x
b_adryn;Adryn;Adryn;Adryn;;Adryn;;;;;;;;;x
b_adryn_adj;Adrynian;;adryner;;;;;;;;;;;x
b_aduanus;Aduanus;Aduanus;Aduanus;;Aduanus;;;;;;;;;x
b_aduanus_adj;Aduanusian;;aduanuser;;;;;;;;;;;x
b_adunaid;Adunaid;Adunaid;Adunaid;;Adunaid;;;;;;;;;x
b_adunaid_adj;Adunaidian;;adunaider;;;;;;;;;;;x
b_adunei;Adunei;Adunei;Adunei;;Adunei;;;;;;;;;x
b_adunei_adj;Adunian;;aduner;;;;;;;;;;;x
b_adung;Adung;Adung;Adung;;Adung;;;;;;;;;x
b_adung_adj;Adungian;;adunger;;;;;;;;;;;x
b_adygea;Adygea;Adygea;Adygea;;Adygea;;;;;;;;;x
b_adygea_adj;Adygean;;adyger;;;;;;;;;;;x
b_aedalser;Aedalser;Aedalser;Aedalser;;Aedalser;;;;;;;;;x
b_aedalser_adj;Aedalserian;;aedalserer;;;;;;;;;;;x
b_aedbaen;Aedbaen;Aedbaen;Aedbaen;;Aedbaen;;;;;;;;;x
b_aedbaen_adj;Aedbaenian;;aedbaener;;;;;;;;;;;x
b_aedron;Aedron;Aedron;Aedron;;Aedron;;;;;;;;;x
b_aedron_adj;Aedronian;;aedroner;;;;;;;;;;;x
b_aedtain;Aedtain;Aedtain;Aedtain;;Aedtain;;;;;;;;;x
b_aedtain_adj;Aedtainian;;aedtainer;;;;;;;;;;;x
b_aegis;Aegis;Aegis;Aegis;;Aegis;;;;;;;;;x
b_aegis_adj;Aegisian;;aegiser;;;;;;;;;;;x
b_aeirs;Aeirs;Aeirs;Aeirs;;Aeirs;;;;;;;;;x
b_aeirs_adj;Aeirsian;;aeirser;;;;;;;;;;;x
b_aeldith;Aeldith;Aeldith;Aeldith;;Aeldith;;;;;;;;;x
b_aeldith_adj;Aeldithian;;aeldither;;;;;;;;;;;x
b_aeleas;Aeleas;Aeleas;Aeleas;;Aeleas;;;;;;;;;x
b_aeleas_adj;Aeleasian;;aeleaser;;;;;;;;;;;x
b_aelfbhir;Aelfbhir;Aelfbhir;Aelfbhir;;Aelfbhir;;;;;;;;;x
b_aelfbhir_adj;Aelfbhirian;;aelfbhirer;;;;;;;;;;;x
b_aelfthil;Aelfthil;Aelfthil;Aelfthil;;Aelfthil;;;;;;;;;x
b_aelfthil_adj;Aelfthilian;;aelfthiler;;;;;;;;;;;x
b_aelita;Aelita;Aelita;Aelita;;Aelita;;;;;;;;;x
b_aelita_adj;Aelitan;;aeliter;;;;;;;;;;;x
b_aelleah;Aelleah;Aelleah;Aelleah;;Aelleah;;;;;;;;;x
b_aelleah_adj;Aelleahian;;aelleaher;;;;;;;;;;;x
b_aelon;Aelon;Aelon;Aelon;;Aelon;;;;;;;;;x
b_aelon_adj;Aelonian;;aeloner;;;;;;;;;;;x
b_aelrin;Aelrin;Aelrin;Aelrin;;Aelrin;;;;;;;;;x
b_aelrin_adj;Aelrinian;;aelriner;;;;;;;;;;;x
b_aelrue;Aelrue;Aelrue;Aelrue;;Aelrue;;;;;;;;;x
b_aelrue_adj;Aelruean;;aelrer;;;;;;;;;;;x
b_aelrystir;Aelrystir;Aelrystir;Aelrystir;;Aelrystir;;;;;;;;;x
b_aelrystir_adj;Aelrystirian;;aelrystirer;;;;;;;;;;;x
b_aelryys;Aelryys;Aelryys;Aelryys;;Aelryys;;;;;;;;;x
b_aelryys_adj;Aelryysian;;aelryyser;;;;;;;;;;;x
b_aelsibaire;Aelsibaire;Aelsibaire;Aelsibaire;;Aelsibaire;;;;;;;;;x
b_aelsibaire_adj;Aelsibairean;;aelsibairer;;;;;;;;;;;x
b_aeman;Aeman;Aeman;Aeman;;Aeman;;;;;;;;;x
b_aeman_adj;Aemanian;;aemaner;;;;;;;;;;;x
b_aeminus;Aeminus;Aeminus;Aeminus;;Aeminus;;;;;;;;;x
b_aeminus_adj;Aeminusian;;aeminuser;;;;;;;;;;;x
b_aenannann;Aenannann;Aenannann;Aenannann;;Aenannann;;;;;;;;;x
b_aenannann_adj;Aenannannian;;aenannanner;;;;;;;;;;;x
b_aenar_hag;Aenar Hag;Aenar Hag;Aenar Hag;;Aenar Hag;;;;;;;;;x
b_aenar_hag_adj;Aenar Hagian;;Aenar Hager;;;;;;;;;;;x
b_aenarma;Aenarma;Aenarma;Aenarma;;Aenarma;;;;;;;;;x
b_aenarma_adj;Aenarman;;aenarmer;;;;;;;;;;;x
b_aenarmatha;Aenarmatha;Aenarmatha;Aenarmatha;;Aenarmatha;;;;;;;;;x
b_aenarmatha_adj;Aenarmathan;;aenarmather;;;;;;;;;;;x
b_aeneas;Aeneas;Aeneas;Aeneas;;Aeneas;;;;;;;;;x
b_aeneas_adj;Aeneasian;;aeneaser;;;;;;;;;;;x
b_aengelsun;Ängelsun;Ängelsun;Ängelsun;;Ängelsun;;;;;;;;;x
b_aengelsun_adj;Ängelsunian;;ängelsuner;;;;;;;;;;;x
b_aensher;Aensher;Aensher;Aensher;;Aensher;;;;;;;;;x
b_aensher_adj;Aensherian;;aensherer;;;;;;;;;;;x
b_aerdash;Aerdash;Aerdash;Aerdash;;Aerdash;;;;;;;;;x
b_aerdash_adj;Aerdashian;;aerdasher;;;;;;;;;;;x
b_aerius;Aerius;Aerius;Aerius;;Aerius;;;;;;;;;x
b_aerius_adj;Aeriusian;;aeriuser;;;;;;;;;;;x
b_aerlith;Aerlith;Aerlith;Aerlith;;Aerlith;;;;;;;;;x
b_aerlith_adj;Aerlithian;;aerlither;;;;;;;;;;;x
b_aerom;Aerom;Aerom;Aerom;;Aerom;;;;;;;;;x
b_aerom_adj;Aeromian;;aeromer;;;;;;;;;;;x
b_aertihr;Aertihr;Aertihr;Aertihr;;Aertihr;;;;;;;;;x
b_aertihr_adj;Aertihrian;;aertihrer;;;;;;;;;;;x
b_aeson;Aeson;Aeson;Aeson;;Aeson;;;;;;;;;x
b_aeson_adj;Aesonian;;aesoner;;;;;;;;;;;x
b_aestar;Aestar;Aestar;Aestar;;Aestar;;;;;;;;;x
b_aestar_adj;Aestarian;;aestarer;;;;;;;;;;;x
b_aetessa;Aetessa;Aetessa;Aetessa;;Aetessa;;;;;;;;;x
b_aetessa_adj;Aetessan;;aetesser;;;;;;;;;;;x
b_aethaldaen;Aethaldaen;Aethaldaen;Aethaldaen;;Aethaldaen;;;;;;;;;x
b_aethaldaen_adj;Aethaldaenian;;aethaldaener;;;;;;;;;;;x
b_aetharaz;Aetharaz;Aetharaz;Aetharaz;;Aetharaz;;;;;;;;;x
b_aetharaz_adj;Aetharazian;;aetharazer;;;;;;;;;;;x
b_aethdaen;Aethdaen;Aethdaen;Aethdaen;;Aethdaen;;;;;;;;;x
b_aethdaen_adj;Aethdaenian;;aethdaener;;;;;;;;;;;x
b_aethelas;Aethelas;Aethelas;Aethelas;;Aethelas;;;;;;;;;x
b_aethelas_adj;Aethelasian;;aethelaser;;;;;;;;;;;x
b_aetheric;Aetheric;Aetheric;Aetheric;;Aetheric;;;;;;;;;x
b_aetheric_adj;Aetherician;;aethericer;;;;;;;;;;;x
b_aetherwyn;Aetherwyn;Aetherwyn;Aetherwyn;;Aetherwyn;;;;;;;;;x
b_aetherwyn_adj;Aetherwynian;;aetherwyner;;;;;;;;;;;x
b_aethraen_hag;Aethraen Hag;Aethraen Hag;Aethraen Hag;;Aethraen Hag;;;;;;;;;x
b_aethraen_hag_adj;Aethraen Hagian;;Aethraen Hager;;;;;;;;;;;x
b_aethsedaen;Aethsedaen;Aethsedaen;Aethsedaen;;Aethsedaen;;;;;;;;;x
b_aethsedaen_adj;Aethsedaenian;;aethsedaener;;;;;;;;;;;x
b_aeththill;Aeththill;Aeththill;Aeththill;;Aeththill;;;;;;;;;x
b_aeththill_adj;Aeththillian;;aeththiller;;;;;;;;;;;x
b_aethwyn;Aethwyn;Aethwyn;Aethwyn;;Aethwyn;;;;;;;;;x
b_aethwyn_adj;Aethwynian;;aethwyner;;;;;;;;;;;x
b_aethyn;Aethyn;Aethyn;Aethyn;;Aethyn;;;;;;;;;x
b_aethyn_adj;Aethynian;;aethyner;;;;;;;;;;;x
b_aever;Aever;Aever;Aever;;Aever;;;;;;;;;x
b_aever_adj;Aeverian;;aeverer;;;;;;;;;;;x
b_aexinos;Aexinos;Aexinos;Aexinos;;Aexinos;;;;;;;;;x
b_aexinos_adj;Aexinosian;;aexinoser;;;;;;;;;;;x
b_afaduum;Afaduum;Afaduum;Afaduum;;Afaduum;;;;;;;;;x
b_afaduum_adj;Afaduumian;;afaduumer;;;;;;;;;;;x
b_afayan;Afayan;Afayan;Afayan;;Afayan;;;;;;;;;x
b_afayan_adj;Afayanian;;afayaner;;;;;;;;;;;x
b_afchary;Afchary;Afchary;Afchary;;Afchary;;;;;;;;;x
b_afchary_adj;Afcharian;;afcharer;;;;;;;;;;;x
b_afea;Afea;Afea;Afea;;Afea;;;;;;;;;x
b_afea_adj;Afean;;afer;;;;;;;;;;;x
b_afenheim;Afenheim;Afenheim;Afenheim;;Afenheim;;;;;;;;;x
b_afenheim_adj;Afenheimian;;afenheimer;;;;;;;;;;;x
b_afensvik;Afensvik;Afensvik;Afensvik;;Afensvik;;;;;;;;;x
b_afensvik_adj;Afensvikian;;afensviker;;;;;;;;;;;x
b_affolhurn;Affolhurn;Affolhurn;Affolhurn;;Affolhurn;;;;;;;;;x
b_affolhurn_adj;Affolhurnian;;affolhurner;;;;;;;;;;;x
b_afgril;Afgril;Afgril;Afgril;;Afgril;;;;;;;;;x
b_afgril_adj;Afgrilian;;afgriler;;;;;;;;;;;x
b_aflaelthor;Aflaelthor;Aflaelthor;Aflaelthor;;Aflaelthor;;;;;;;;;x
b_aflaelthor_adj;Aflaelthorian;;aflaelthorer;;;;;;;;;;;x
b_afransar;Afransar;Afransar;Afransar;;Afransar;;;;;;;;;x
b_afransar_adj;Afransarian;;afransarer;;;;;;;;;;;x
b_afsari;Afsari;Afsari;Afsari;;Afsari;;;;;;;;;x
b_afsari_adj;Afsarian;;afsarer;;;;;;;;;;;x
b_afur;Afur;Afur;Afur;;Afur;;;;;;;;;x
b_afur_adj;Afurian;;afurer;;;;;;;;;;;x
