#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
##The Father of Mysteries##
obj_slaanesh_embrace_cruelty_title;Master Cruelty;;;;;;;;;;;;;x
obj_slaanesh_embrace_cruelty_desc;[This.GetTitledFirstName], as a devoted Slaaneshi, is learning to embrace pain and cruelty, and how it may be better experienced.;;;;;;;;;;;;;x
obj_slaanesh_intemperance_food_title;Discard Temperance;;;;;;;;;;;;;x
obj_slaanesh_intemperance_food_desc;[This.GetTitledFirstName], as a devoted Slaaneshi, is learning to enjoy food and drink in excess.;;;;;;;;;;;;;x
obj_slaanesh_indulge_greed_title;Embrace Greed;;;;;;;;;;;;;x
obj_slaanesh_indulge_greed_desc;[This.GetTitledFirstName], as a devoted Slaaneshi, is learning to embrace the pleasure that simple greed brings to the mind.;;;;;;;;;;;;;x
obj_slaanesh_reject_hate_title;Reject Hate;;;;;;;;;;;;;x
obj_slaanesh_reject_hate_desc;[This.GetTitledFirstName], as a devoted Slaaneshi, is learning to reject the poisons that hate and anger are.;;;;;;;;;;;;;x
obj_slaanesh_embrace_pride_title;Embrace Pride;;;;;;;;;;;;;x
obj_slaanesh_embrace_pride_desc;[This.GetTitledFirstName], as a devoted Slaaneshi, is learning to embrace the pleasure of pure pride.;;;;;;;;;;;;;x
obj_slaanesh_purge_imperfection_title;Purge Imperfection;;;;;;;;;;;;;x
obj_slaanesh_purge_imperfection_desc;[This.GetTitledFirstName], as a devoted Slaaneshi, is learning to purge [This.GetHerHis] imperfections and bring greater beauty to the world.;;;;;;;;;;;;;x

##Slaanesh Events##
find_Pet_Daemonette;Seek to Summon a Daemonette.;;;;;;;;;;;;;x
find_Pet_Daemonette_desc;Daemonettes seem both beautiful and repulsive to those who look upon them. Their bewitching opal eyes and enchanting aura veil their androgynous features and grotesque claws, forming an unnatural appearance the beholder will always consider the epitome of beauty.;;;;;;;;;;;;;x
slaaneshbless0;Boredom has begun to plague you, a life of excess and carnal pleasures seem less fulfilling, even the exquisite pain of cold steel against your sensitive flesh no longer excites you. Then one night cruel & sensual echoes pull at the edge of your sanity, teasing you with forbidden thoughts that make you ache for something more. Somehow you know what you this path requires and so you set about gathering what you need.;;;;;;;;;;;;;x
slaaneshbless0A;A couple hundred lashing to motivate my servants first...;;;;;;;;;;;;;x
slaaneshbless3;Your cult has gathered everything you need, the conditions are perfect and the winds of magic here are unstable enough that it is relatively easy for your efforts to tear through the thin veil of your world. Or perhaps it was someone else tearing through from the other side?  A pair of unworldly eyes glow at you from the other side of the tear in reality.;;;;;;;;;;;;;x
slaaneshbless3A;Come forth, dark angel and give me your name!;;;;;;;;;;;;;x
slaaneshbless6;Lately, you have spent long sensual nights conversing with [From.GetFirstNameWithNick], your 'loyal' pet daemonette. At length you discussed the Dark Prince, the gardens of delight that sit just beyond this world, and how you should cease trying to master your desires. Wouldn't it be far better to let your desires claim mastery over you instead? Delving deeper into this realm of wonder and temptation is a path you can walk... together...;;;;;;;;;;;;;x
slaaneshbless6A;I will need a fresh supply of slaves to practice on...;;;;;;;;;;;;;x
slaaneshbless6B;Only fools and pawns drown themselves in excess!;;;;;;;;;;;;;x

##berserker Events##
berserker0;As the enemy draws near during the battle, it feels as if Khorne's gaze is upon you! A sudden uncontrollable blood-lust begins to swell within you, red hot with anger, you then raise your weapon and charge howling into the enemy ranks. Many of the cowards attempt to flee at the mere sight of you, but your axe has no mercy to spare for them.;;;;;;;;;;;;;x
berserker0A;Blood! Hahahahaha... BLOOD!;;;;;;;;;;;;;x
berserker1;Touched by the Blood God's gift of madness, you cleave the skull of yet another foe who dared stand before you. Another corpse for the pile, but as you turn to seek more blood to let flow, you notice a large spear sticking through your shoulder.;;;;;;;;;;;;;x
berserker1A;I will have last blood!;;;;;;;;;;;;;x
berserker2;Touched by the Blood God's gift of madness, you split in twain yet another foe who thought to match you might. Another trophy for the pile, but as you turn to seek more blood, you notice an axe stuck in your back.;;;;;;;;;;;;;x
berserker3;Your vision goes red as your rage completely takes over and you find yourself alone charging the enemy lines. As you swing your blade at the nearest enemy, an arrow burrows into your shoulder and two more dig into your chest. Spitting blood at your foes, you wield your fury like another weapon and cut down yet another foe before they surround you and hurl themselves at you like a pack of rabid dogs.;;;;;;;;;;;;;x
berserker3A;So much blood...too much to drink.;;;;;;;;;;;;;x
berserker4;Your rage overwhelms you. Howling and snarling like a lunatic, you charge ahead without regard for your safety. As your nearest companions struggle to keep up, you surrender your will to Khorne and drown yourself in the blood and carnage that comes from meeting the enemy. When the dust settles, your retainers find you standing over a few dozen slain foes.;;;;;;;;;;;;;x
berserker4A;Uuuaaarrarraaargh!;;;;;;;;;;;;;x
berserker5;You are having a heated argument with [From.GetTitledFirstName], your bothersome courtier, when you feel the berserker rage rising within you. As [From.GetFirstName] continues to babble about trivial concerns, you slam your fist down on the wooden table, cracking it under the strain. Soon your vision turns red as the familiar bloodlust is roused from its slumber...;;;;;;;;;;;;;x
berserker5A;I heard you the first time!;;;;;;;;;;;;;x
berserker6;Your servants hurry towards the commotion they hear, only to see [FromFrom.GetTitledFirstName] thrown through the door with torn clothes, several missing teeth and a face covered in cuts and swelling bruises. [FromFrom.GetSheHeCap] runs away in mad panic as you struggle to calm down.;;;;;;;;;;;;;x
berserker6A;It is done. Don't waste my time again.;;;;;;;;;;;;;x
berserker7;[FromFrom.GetTitledFirstName] continues to drone on as the berserker rage builds inside you, but with great effort you manage to channel your ire away from [FromFrom.GetFirstName]. Your blade bites into the flesh of a nearby servant, and you begin to feel the rage slowly subsiding. [FromFrom.GetFirstName] stills [FromFrom.GetHerHis] breath and carefully reflects over his next words: my [Root.GetTitle]?;;;;;;;;;;;;;x
berserker7A;I'll kill you next time.;;;;;;;;;;;;;x
EVTDESCA_berserker.10;The battle around you rages on, your warriors pressing forward in a frenzy as you lay bleeding on the ground. The world is slowed to a crawl as the last moments of your life are filled with cries of rage and anguish, the clashing of steel and spilling of blood. You now notice a figure high above the battle, and an angel wreathed in flames and gore descends upon your broken body, eyes carrying a blood-lust more ravenous then any mortal. Valkia the Bloody has seen your warrior's death and come to claim your soul for the Halls of Khorne, where you shall become a handmaiden to the Blood God second only to the bride of Khorne herself!;;;;;;;;;;;;;x
EVTDESCB_berserker.10;The battle around you rages on, your warriors pressing forward in a frenzy as you lay bleeding on the ground. The world is slowed to a crawl as the last moments of your life are filled with cries of rage and anguish, the clashing of steel and spilling of blood. You now notice a figure high above the battle, and an angel wreathed in flames and gore descends upon your broken body, eyes carrying a blood-lust more ravenous then any mortal. Valkia the Bloody has seen your warrior's death and come to claim your soul for the Halls of Khorne, where you shall do battle against those have fallen in service to the Blood God, for all eternity!;;;;;;;;;;;;;x
EVTOPTAberserker.10;I go to the great fields of slaughter!;;;;;;;;;;;;;x
EVTTITLE_berserker.10; A Glorious Death!;;;;;;;;;;;;;x
