#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_ahtaf_adj;Ahtafian;;ahtafer;;;;;;;;;;;x
c_aibhikh;Aibhikh;Aibhikh;Aibhikh;;Aibhikh;;;;;;;;;x
c_aibhikh_adj;Aibhikhian;;aibhikher;;;;;;;;;;;x
c_ailish;Ailish;Ailish;Ailish;;Ailish;;;;;;;;;x
c_ailish_adj;Ailishian;;ailisher;;;;;;;;;;;x
c_ais;Ais;Ais;Ais;;Ais;;;;;;;;;x
c_ais_adj;Aisian;;aiser;;;;;;;;;;;x
c_aix;Aix;Aix;Aix;;Aix;;;;;;;;;x
c_aix_adj;Aixian;;aixer;;;;;;;;;;;x
c_akendorf;Akendorf;Akendorf;Akendorf;;Akendorf;;;;;;;;;x
c_akendorf_adj;Akendorfian;;akendorfer;;;;;;;;;;;x
c_akhet;Akhet;Akhet;Akhet;;Akhet;;;;;;;;;x
c_akhet_adj;Akhetian;;akheter;;;;;;;;;;;x
c_akka;Akka;Akka;Akka;;Akka;;;;;;;;;x
c_akka_adj;Akkan;;akker;;;;;;;;;;;x
c_akur;Akur;Akur;Akur;;Akur;;;;;;;;;x
c_akur_adj;Akurian;;akurer;;;;;;;;;;;x
c_al_anaim;Al-Anaim;Al-Anaim;Al-Anaim;;Al-Anaim;;;;;;;;;x
c_al_anaim_adj;Al-Anaimian;;al-anaimer;;;;;;;;;;;x
c_al_birkah;Al-Birkah;Al-Birkah;Al-Birkah;;Al-Birkah;;;;;;;;;x
c_al_birkah_adj;Al-Birkahian;;al-birkaher;;;;;;;;;;;x
c_al_haikk;Al-Haikk;Al-Haikk;Al-Haikk;;Al-Haikk;;;;;;;;;x
c_al_haikk_adj;Al-Haikkian;;al-haikker;;;;;;;;;;;x
c_al_qehm;Al-Qehm;Al-Qehm;Al-Qehm;;Al-Qehm;;;;;;;;;x
c_al_qehm_adj;Al-Qehmian;;al-qehmer;;;;;;;;;;;x
c_al_suri;Al-Suri;Al-Suri;Al-Suri;;Al-Suri;;;;;;;;;x
c_al_suri_adj;Al-Surian;;al-surer;;;;;;;;;;;x
c_alabreda;Alabreda;Alabreda;Alabreda;;Alabreda;;;;;;;;;x
c_alabreda_adj;Alabredan;;alabreder;;;;;;;;;;;x
c_alarin;Alarin;Alarin;Alarin;;Alarin;;;;;;;;;x
c_alarin_adj;Alarinian;;alariner;;;;;;;;;;;x
c_alashah;Alashah;Alashah;Alashah;;Alashah;;;;;;;;;x
c_alashah_adj;Alashahian;;alashaher;;;;;;;;;;;x
c_alboran;Alborán;Alborán;Alborán;;Alborán;;;;;;;;;x
c_alboran_adj;Alboránian;;alboráner;;;;;;;;;;;x
c_albusdorf;Albusdorf;Albusdorf;Albusdorf;;Albusdorf;;;;;;;;;x
c_albusdorf_adj;Albusdorfian;;albusdorfer;;;;;;;;;;;x
c_alcumtar;Alcumtar;Alcumtar;Alcumtar;;Alcumtar;;;;;;;;;x
c_alcumtar_adj;Alcumtarian;;alcumtarer;;;;;;;;;;;x
c_aldeigborg;Aldeigborg;Aldeigborg;Aldeigborg;;Aldeigborg;;;;;;;;;x
c_aldeigborg_adj;Aldeigborgian;;aldeigborger;;;;;;;;;;;x
c_aldente;Aldente;Aldente;Aldente;;Aldente;;;;;;;;;x
c_aldente_adj;Aldentean;;aldenter;;;;;;;;;;;x
c_aldine;Aldine;Aldine;Aldine;;Aldine;;;;;;;;;x
c_aldine_adj;Aldinean;;aldiner;;;;;;;;;;;x
c_aldium;Aldium;Aldium;Aldium;;Aldium;;;;;;;;;x
c_aldium_adj;Aldiumian;;aldiumer;;;;;;;;;;;x
c_alemme;Alemme;Alemme;Alemme;;Alemme;;;;;;;;;x
c_alemme_adj;Alemmean;;alemmer;;;;;;;;;;;x
c_alkaro;Alkaro;Alkaro;Alkaro;;Alkaro;;;;;;;;;x
c_alkaro_adj;Alkarian;;alkarer;;;;;;;;;;;x
c_almagora;Almagora;Almagora;Almagora;;Almagora;;;;;;;;;x
c_almagora_adj;Almagoran;;almagorer;;;;;;;;;;;x
c_almshoven;Almshoven;Almshoven;Almshoven;;Almshoven;;;;;;;;;x
c_almshoven_adj;Almshovenian;;almshovener;;;;;;;;;;;x
c_alquezaro;Alquézaro;Alquézaro;Alquézaro;;Alquézaro;;;;;;;;;x
c_alquezaro_adj;Alquézarian;;alquézarer;;;;;;;;;;;x
c_altdorf;Altdorf;Altdorf;Altdorf;;Altdorf;;;;;;;;;x
c_altdorf_adj;Altdorfian;;altdorfer;;;;;;;;;;;x
c_altepeme;Altepeme;Altepeme;Altepeme;;Altepeme;;;;;;;;;x
c_altepeme_adj;Altepemean;;altepemer;;;;;;;;;;;x
c_alynd;Alynd;Alynd;Alynd;;Alynd;;;;;;;;;x
c_alynd_adj;Alyndian;;alynder;;;;;;;;;;;x
c_amaranth;Amaranth;Amaranth;Amaranth;;Amaranth;;;;;;;;;x
c_amaranth_adj;Amaranthian;;amaranther;;;;;;;;;;;x
c_amassus;Amassus;Amassus;Amassus;;Amassus;;;;;;;;;x
c_amassus_adj;Amassusian;;amassuser;;;;;;;;;;;x
c_amazoc;Amazoc;Amazoc;Amazoc;;Amazoc;;;;;;;;;x
c_amazoc_adj;Amazocian;;amazocer;;;;;;;;;;;x
c_ambarloce;Ambarloce;Ambarloce;Ambarloce;;Ambarloce;;;;;;;;;x
c_ambarloce_adj;Ambarlocean;;ambarlocer;;;;;;;;;;;x
c_ambaz;Ambaz;Ambaz;Ambaz;;Ambaz;;;;;;;;;x
c_ambaz_adj;Ambazian;;ambazer;;;;;;;;;;;x
c_amhabal;Amhabal;Amhabal;Amhabal;;Amhabal;;;;;;;;;x
c_amhabal_adj;Amhabalian;;amhabaler;;;;;;;;;;;x
c_amocualli;Amocualli;Amocualli;Amocualli;;Amocualli;;;;;;;;;x
c_amocualli_adj;Amocuallian;;amocualler;;;;;;;;;;;x
c_anaereth;Anaereth;Anaereth;Anaereth;;Anaereth;;;;;;;;;x
c_anaereth_adj;Anaerethian;;anaerether;;;;;;;;;;;x
c_anaol;Anaol;Anaol;Anaol;;Anaol;;;;;;;;;x
c_anaol_adj;Anaolian;;anaoler;;;;;;;;;;;x
c_anat;Anat;Anat;Anat;;Anat;;;;;;;;;x
c_anat_adj;Anatian;;anater;;;;;;;;;;;x
c_anaxia;Anaxia;Anaxia;Anaxia;;Anaxia;;;;;;;;;x
c_anaxia_adj;Anaxian;;anaxer;;;;;;;;;;;x
c_anaxoatl;Anaxoatl;Anaxoatl;Anaxoatl;;Anaxoatl;;;;;;;;;x
c_anaxoatl_adj;Anaxoatlian;;anaxoatler;;;;;;;;;;;x
c_andaka;Andaka;Andaka;Andaka;;Andaka;;;;;;;;;x
c_andaka_adj;Andakan;;andaker;;;;;;;;;;;x
c_andone;Andone;Andone;Andone;;Andone;;;;;;;;;x
c_andone_adj;Andonean;;andoner;;;;;;;;;;;x
c_anexx;Anexx;Anexx;Anexx;;Anexx;;;;;;;;;x
c_anexx_adj;Anexxian;;anexxer;;;;;;;;;;;x
c_ang_korsyth;Ang Korsyth;Ang Korsyth;Ang Korsyth;;Ang Korsyth;;;;;;;;;x
c_ang_korsyth_adj;Ang Korsythian;;Ang Korsyther;;;;;;;;;;;x
c_ang_torath;Ang Torath;Ang Torath;Ang Torath;;Ang Torath;;;;;;;;;x
c_ang_torath_adj;Ang Torathian;;Ang Torather;;;;;;;;;;;x
c_angara;Angara;Angara;Angara;;Angara;;;;;;;;;x
c_angara_adj;Angaran;;angarer;;;;;;;;;;;x
c_angerrial;Angerrial;Angerrial;Angerrial;;Angerrial;;;;;;;;;x
c_angerrial_adj;Angerrialian;;angerrialer;;;;;;;;;;;x
c_angour;Angour;Angour;Angour;;Angour;;;;;;;;;x
c_angour_adj;Angourian;;angourer;;;;;;;;;;;x
c_anjarlac;Anjarlac;Anjarlac;Anjarlac;;Anjarlac;;;;;;;;;x
c_anjarlac_adj;Anjarlacian;;anjarlacer;;;;;;;;;;;x
c_ankarath;Ankarath;Ankarath;Ankarath;;Ankarath;;;;;;;;;x
c_ankarath_adj;Ankarathian;;ankarather;;;;;;;;;;;x
c_ankeeven;Ankeeven;Ankeeven;Ankeeven;;Ankeeven;;;;;;;;;x
c_ankeeven_adj;Ankeevenian;;ankeevener;;;;;;;;;;;x
c_ankuan;Ankuan;Ankuan;Ankuan;;Ankuan;;;;;;;;;x
c_ankuan_adj;Ankuanian;;ankuaner;;;;;;;;;;;x
c_anlec;Anlec;Anlec;Anlec;;Anlec;;;;;;;;;x
c_anlec_adj;Anlecian;;anlecer;;;;;;;;;;;x
c_ansar_har;Ansar Har;Ansar Har;Ansar Har;;Ansar Har;;;;;;;;;x
c_ansar_har_adj;Ansar Harian;;Ansar Harer;;;;;;;;;;;x
c_anu;Anu;Anu;Anu;;Anu;;;;;;;;;x
c_anu_adj;Anian;;aner;;;;;;;;;;;x
c_anulli_rise;Anulli Rise;Anulli Rise;Anulli Rise;;Anulli Rise;;;;;;;;;x
c_anulli_rise_adj;Anulli Risean;;Anulli Riser;;;;;;;;;;;x
c_apis;Apis;Apis;Apis;;Apis;;;;;;;;;x
c_apis_adj;Apisian;;apiser;;;;;;;;;;;x
c_apiztli;Apiztli;Apiztli;Apiztli;;Apiztli;;;;;;;;;x
c_apiztli_adj;Apiztlian;;apiztler;;;;;;;;;;;x
c_aponnia;Aponnia;Aponnia;Aponnia;;Aponnia;;;;;;;;;x
c_aponnia_adj;Aponnian;;aponner;;;;;;;;;;;x
c_aquas;Aquas;Aquas;Aquas;;Aquas;;;;;;;;;x
c_aquas_adj;Aquasian;;aquaser;;;;;;;;;;;x
c_aquilaria;Aquilaria;Aquilaria;Aquilaria;;Aquilaria;;;;;;;;;x
c_aquilaria_adj;Aquilarian;;aquilarer;;;;;;;;;;;x
c_aquilas;Aquilas;Aquilas;Aquilas;;Aquilas;;;;;;;;;x
c_aquilas_adj;Aquilasian;;aquilaser;;;;;;;;;;;x
c_aquitaine;Aquitaine;Aquitaine;Aquitaine;;Aquitaine;;;;;;;;;x
c_aquitaine_adj;Aquitainean;;aquitainer;;;;;;;;;;;x
c_ar_caladrath;Ar Caladrath;Ar Caladrath;Ar Caladrath;;Ar Caladrath;;;;;;;;;x
c_ar_caladrath_adj;Ar Caladrathian;;Ar Caladrather;;;;;;;;;;;x
c_ar_londe;Ar Londe;Ar Londe;Ar Londe;;Ar Londe;;;;;;;;;x
c_ar_londe_adj;Ar Londean;;Ar Londer;;;;;;;;;;;x
c_ar_maledor;Ar Maledor;Ar Maledor;Ar Maledor;;Ar Maledor;;;;;;;;;x
c_ar_maledor_adj;Ar Maledorian;;Ar Maledorer;;;;;;;;;;;x
c_ar_ninglor;Ar Ninglor;Ar Ninglor;Ar Ninglor;;Ar Ninglor;;;;;;;;;x
c_ar_ninglor_adj;Ar Ninglorian;;Ar Ninglorer;;;;;;;;;;;x
c_ar_sarui;Ar Sarui;Ar Sarui;Ar Sarui;;Ar Sarui;;;;;;;;;x
c_ar_sarui_adj;Ar Sarian;;Ar Sarer;;;;;;;;;;;x
c_ar_yvraine;Ar Yvraine;Ar Yvraine;Ar Yvraine;;Ar Yvraine;;;;;;;;;x
c_ar_yvraine_adj;Ar Yvrainean;;Ar Yvrainer;;;;;;;;;;;x
c_aral;Aral;Aral;Aral;;Aral;;;;;;;;;x
c_aral_adj;Aralian;;araler;;;;;;;;;;;x
c_aram;Aram;Aram;Aram;;Aram;;;;;;;;;x
c_aram_adj;Aramian;;aramer;;;;;;;;;;;x
c_arbsu;Arbsu;Arbsu;Arbsu;;Arbsu;;;;;;;;;x
c_arbsu_adj;Arbsian;;arbser;;;;;;;;;;;x
c_arcspan;Arcspan;Arcspan;Arcspan;;Arcspan;;;;;;;;;x
c_arcspan_adj;Arcspanian;;arcspaner;;;;;;;;;;;x
c_arda;Arda;Arda;Arda;;Arda;;;;;;;;;x
c_arda_adj;Ardan;;arder;;;;;;;;;;;x
c_arden;Arden;Arden;Arden;;Arden;;;;;;;;;x
c_arden_adj;Ardenian;;ardener;;;;;;;;;;;x
c_argalis;Argalis;Argalis;Argalis;;Argalis;;;;;;;;;x
c_argalis_adj;Argalisian;;argaliser;;;;;;;;;;;x
c_argigil;Argigil;Argigil;Argigil;;Argigil;;;;;;;;;x
c_argigil_adj;Argigilian;;argigiler;;;;;;;;;;;x
c_arguun;Arguun;Arguun;Arguun;;Arguun;;;;;;;;;x
c_arguun_adj;Arguunian;;arguuner;;;;;;;;;;;x
c_arhelmaia;Arhelmaia;Arhelmaia;Arhelmaia;;Arhelmaia;;;;;;;;;x
c_arhelmaia_adj;Arhelmaian;;arhelmer;;;;;;;;;;;x
c_arieth;Arieth;Arieth;Arieth;;Arieth;;;;;;;;;x
c_arieth_adj;Ariethian;;ariether;;;;;;;;;;;x
c_arique;Arique;Arique;Arique;;Arique;;;;;;;;;x
c_arique_adj;Ariquean;;ariqer;;;;;;;;;;;x
c_arir_tonraeir;Arir Tonraeir;Arir Tonraeir;Arir Tonraeir;;Arir Tonraeir;;;;;;;;;x
c_arir_tonraeir_adj;Arir Tonraeirian;;Arir Tonraeirer;;;;;;;;;;;x
c_arkhamourath;Arkhamourath;Arkhamourath;Arkhamourath;;Arkhamourath;;;;;;;;;x
c_arkhamourath_adj;Arkhamourathian;;arkhamourather;;;;;;;;;;;x
c_arkhan;Arkhan;Arkhan;Arkhan;;Arkhan;;;;;;;;;x
c_arkhan_adj;Arkhanian;;arkhaner;;;;;;;;;;;x
c_arkon;Arkon;Arkon;Arkon;;Arkon;;;;;;;;;x
c_arkon_adj;Arkonian;;arkoner;;;;;;;;;;;x
c_armanie;Armanie;Armanie;Armanie;;Armanie;;;;;;;;;x
c_armanie_adj;Armaniean;;armaner;;;;;;;;;;;x
c_arnalos;Arnalos;Arnalos;Arnalos;;Arnalos;;;;;;;;;x
c_arnalos_adj;Arnalosian;;arnaloser;;;;;;;;;;;x
c_arnheim;Arnheim;Arnheim;Arnheim;;Arnheim;;;;;;;;;x
c_arnheim_adj;Arnheimian;;arnheimer;;;;;;;;;;;x
c_arroca;Arroca;Arroca;Arroca;;Arroca;;;;;;;;;x
c_arroca_adj;Arrocan;;arrocer;;;;;;;;;;;x
c_artois;Artois;Artois;Artois;;Artois;;;;;;;;;x
c_artois_adj;Artoisian;;artoiser;;;;;;;;;;;x
c_artuulian_range;Artuulian Range;Artuulian Range;Artuulian Range;;Artuulian Range;;;;;;;;;x
c_artuulian_range_adj;Artuulian Rangean;;Artuulian Ranger;;;;;;;;;;;x
c_aruk;Aruk;Aruk;Aruk;;Aruk;;;;;;;;;x
c_aruk_adj;Arukian;;aruker;;;;;;;;;;;x
c_arum;Arum;Arum;Arum;;Arum;;;;;;;;;x
c_arum_adj;Arumian;;arumer;;;;;;;;;;;x
c_arz;Arz;Arz;Arz;;Arz;;;;;;;;;x
c_arz_adj;Arzian;;arzer;;;;;;;;;;;x
c_arzamas;Arzamas;Arzamas;Arzamas;;Arzamas;;;;;;;;;x
c_arzamas_adj;Arzamasian;;arzamaser;;;;;;;;;;;x
c_arzawe;Arzawe;Arzawe;Arzawe;;Arzawe;;;;;;;;;x
c_arzawe_adj;Arzawean;;arzawer;;;;;;;;;;;x
c_asarbel;Asarbel;Asarbel;Asarbel;;Asarbel;;;;;;;;;x
c_asarbel_adj;Asarbelian;;asarbeler;;;;;;;;;;;x
c_asaria;Asaria;Asaria;Asaria;;Asaria;;;;;;;;;x
c_asaria_adj;Asarian;;asarer;;;;;;;;;;;x
c_ascelon;Ascelon;Ascelon;Ascelon;;Ascelon;;;;;;;;;x
c_ascelon_adj;Ascelonian;;asceloner;;;;;;;;;;;x
c_ashar;Ashar;Ashar;Ashar;;Ashar;;;;;;;;;x
c_ashar_adj;Asharian;;asharer;;;;;;;;;;;x
c_ashenmount;Ashenmount;Ashenmount;Ashenmount;;Ashenmount;;;;;;;;;x
c_ashenmount_adj;Ashenmountian;;ashenmounter;;;;;;;;;;;x
c_ashrak;Ashrak;Ashrak;Ashrak;;Ashrak;;;;;;;;;x
c_ashrak_adj;Ashrakian;;ashraker;;;;;;;;;;;x
c_ashrift;Ashrift;Ashrift;Ashrift;;Ashrift;;;;;;;;;x
c_ashrift_adj;Ashriftian;;ashrifter;;;;;;;;;;;x
c_ashur;Ashur;Ashur;Ashur;;Ashur;;;;;;;;;x
c_ashur_adj;Ashurian;;ashurer;;;;;;;;;;;x
c_asif;Asif;Asif;Asif;;Asif;;;;;;;;;x
c_asif_adj;Asifian;;asifer;;;;;;;;;;;x
c_askola;Askola;Askola;Askola;;Askola;;;;;;;;;x
c_askola_adj;Askolan;;askoler;;;;;;;;;;;x
c_askreved;Askreved;Askreved;Askreved;;Askreved;;;;;;;;;x
c_askreved_adj;Askrevedian;;askreveder;;;;;;;;;;;x
c_astiano;Astiano;Astiano;Astiano;;Astiano;;;;;;;;;x
c_astiano_adj;Astianian;;astianer;;;;;;;;;;;x
c_asynnar;Asynnar;Asynnar;Asynnar;;Asynnar;;;;;;;;;x
c_asynnar_adj;Asynnarian;;asynnarer;;;;;;;;;;;x
c_athar;Athar;Athar;Athar;;Athar;;;;;;;;;x
c_athar_adj;Atharian;;atharer;;;;;;;;;;;x
c_athel_alar;Athel Alar;Athel Alar;Athel Alar;;Athel Alar;;;;;;;;;x
c_athel_alar_adj;Athel Alarian;;Athel Alarer;;;;;;;;;;;x
c_athel_ceyloir;Athel Ceyloir;Athel Ceyloir;Athel Ceyloir;;Athel Ceyloir;;;;;;;;;x
c_athel_ceyloir_adj;Athel Ceyloirian;;Athel Ceyloirer;;;;;;;;;;;x
c_athel_giroh;Athel Giroh;Athel Giroh;Athel Giroh;;Athel Giroh;;;;;;;;;x
c_athel_giroh_adj;Athel Girohian;;Athel Giroher;;;;;;;;;;;x
c_athel_khyrkan;Athel Khyrkan;Athel Khyrkan;Athel Khyrkan;;Athel Khyrkan;;;;;;;;;x
c_athel_khyrkan_adj;Athel Khyrkanian;;Athel Khyrkaner;;;;;;;;;;;x
c_athel_tamarha;Athel Tamarha;Athel Tamarha;Athel Tamarha;;Athel Tamarha;;;;;;;;;x
c_athel_tamarha_adj;Athel Tamarhan;;Athel Tamarher;;;;;;;;;;;x
c_athel_tathren;Athel Tathren;Athel Tathren;Athel Tathren;;Athel Tathren;;;;;;;;;x
c_athel_tathren_adj;Athel Tathrenian;;Athel Tathrener;;;;;;;;;;;x
c_athel_thardth;Athel Thardth;Athel Thardth;Athel Thardth;;Athel Thardth;;;;;;;;;x
c_athel_thardth_adj;Athel Thardthian;;Athel Thardther;;;;;;;;;;;x
c_athel_urwalunce;Athel Urwalunce;Athel Urwalunce;Athel Urwalunce;;Athel Urwalunce;;;;;;;;;x
c_athel_urwalunce_adj;Athel Urwaluncean;;Athel Urwaluncer;;;;;;;;;;;x
c_atorak;Atorak;Atorak;Atorak;;Atorak;;;;;;;;;x
c_atorak_adj;Atorakian;;atoraker;;;;;;;;;;;x
c_atreus;Atreus;Atreus;Atreus;;Atreus;;;;;;;;;x
c_atreus_adj;Atreusian;;atreuser;;;;;;;;;;;x
c_atzintli;Atzintli;Atzintli;Atzintli;;Atzintli;;;;;;;;;x
c_atzintli_adj;Atzintlian;;atzintler;;;;;;;;;;;x
c_atzoatl;Atzoatl;Atzoatl;Atzoatl;;Atzoatl;;;;;;;;;x
c_atzoatl_adj;Atzoatlian;;atzoatler;;;;;;;;;;;x
c_auerswald;Auerswald;Auerswald;Auerswald;;Auerswald;;;;;;;;;x
c_auerswald_adj;Auerswaldian;;auerswalder;;;;;;;;;;;x
c_auld_ryding;Auld Ryding;Auld Ryding;Auld Ryding;;Auld Ryding;;;;;;;;;x
c_auld_ryding_adj;Auld Rydingian;;Auld Rydinger;;;;;;;;;;;x
c_aulen;Aulen;Aulen;Aulen;;Aulen;;;;;;;;;x
c_aulen_adj;Aulenian;;aulener;;;;;;;;;;;x
c_aussenstadt;Aussenstadt;Aussenstadt;Aussenstadt;;Aussenstadt;;;;;;;;;x
c_aussenstadt_adj;Aussenstadtian;;aussenstadter;;;;;;;;;;;x
c_autaria;Autaria;Autaria;Autaria;;Autaria;;;;;;;;;x
c_autaria_adj;Autarian;;autarer;;;;;;;;;;;x
c_avaki;Avaki;Avaki;Avaki;;Avaki;;;;;;;;;x
c_avaki_adj;Avakian;;avaker;;;;;;;;;;;x
c_aver_march;Aver March;Aver March;Aver March;;Aver March;;;;;;;;;x
c_aver_march_adj;Aver Marchian;;Aver Marcher;;;;;;;;;;;x
c_averheim;Averheim;Averheim;Averheim;;Averheim;;;;;;;;;x
c_averheim_adj;Averheimian;;averheimer;;;;;;;;;;;x
c_avethir;Avethir;Avethir;Avethir;;Avethir;;;;;;;;;x
c_avethir_adj;Avethirian;;avethirer;;;;;;;;;;;x
c_avitak;Avitak;Avitak;Avitak;;Avitak;;;;;;;;;x
c_avitak_adj;Avitakian;;avitaker;;;;;;;;;;;x
c_axabaxx;Axabaxx;Axabaxx;Axabaxx;;Axabaxx;;;;;;;;;x
c_axabaxx_adj;Axabaxxian;;axabaxxer;;;;;;;;;;;x
c_axlotl;Axlotl;Axlotl;Axlotl;;Axlotl;;;;;;;;;x
c_axlotl_adj;Axlotlian;;axlotler;;;;;;;;;;;x
c_aydemir;Aydemir;Aydemir;Aydemir;;Aydemir;;;;;;;;;x
c_aydemir_adj;Aydemirian;;aydemirer;;;;;;;;;;;x
c_aymara;Aymara;Aymara;Aymara;;Aymara;;;;;;;;;x
c_aymara_adj;Aymaran;;aymarer;;;;;;;;;;;x
c_azgram;Azgram;Azgram;Azgram;;Azgram;;;;;;;;;x
c_azgram_adj;Azgramian;;azgramer;;;;;;;;;;;x
c_azgrimar;Azgrimar;Azgrimar;Azgrimar;;Azgrimar;;;;;;;;;x
c_azgrimar_adj;Azgrimarian;;azgrimarer;;;;;;;;;;;x
c_azgul_kadrin;Azgul Kadrin;Azgul Kadrin;Azgul Kadrin;;Azgul Kadrin;;;;;;;;;x
c_azgul_kadrin_adj;Azgul Kadrinian;;Azgul Kadriner;;;;;;;;;;;x
c_azhnaard;Azhnaard;Azhnaard;Azhnaard;;Azhnaard;;;;;;;;;x
c_azhnaard_adj;Azhnaardian;;azhnaarder;;;;;;;;;;;x
c_azkaroth;Azkaroth;Azkaroth;Azkaroth;;Azkaroth;;;;;;;;;x
c_azkaroth_adj;Azkarothian;;azkarother;;;;;;;;;;;x
c_azorn;Azorn;Azorn;Azorn;;Azorn;;;;;;;;;x
c_azorn_adj;Azornian;;azorner;;;;;;;;;;;x
c_azril_ungol;Azril-Ungol;Azril-Ungol;Azril-Ungol;;Azril-Ungol;;;;;;;;;x
c_azril_ungol_adj;Azril-Ungolian;;azril-ungoler;;;;;;;;;;;x
c_azuara;Azuara;Azuara;Azuara;;Azuara;;;;;;;;;x
c_azuara_adj;Azuaran;;azuarer;;;;;;;;;;;x
c_baalbek;Baalbek;Baalbek;Baalbek;;Baalbek;;;;;;;;;x
c_baalbek_adj;Baalbekian;;baalbeker;;;;;;;;;;;x
c_baartak;Baartak;Baartak;Baartak;;Baartak;;;;;;;;;x
c_baartak_adj;Baartakian;;baartaker;;;;;;;;;;;x
c_baatar;Baatar;Baatar;Baatar;;Baatar;;;;;;;;;x
c_baatar_adj;Baatarian;;baatarer;;;;;;;;;;;x
c_bad_hohne;Bad Hohne;Bad Hohne;Bad Hohne;;Bad Hohne;;;;;;;;;x
c_bad_hohne_adj;Bad Hohnean;;Bad Hohner;;;;;;;;;;;x
c_baelkyr;Baelkyr;Baelkyr;Baelkyr;;Baelkyr;;;;;;;;;x
c_baelkyr_adj;Baelkyrian;;baelkyrer;;;;;;;;;;;x
c_bagstay;Bagstay;Bagstay;Bagstay;;Bagstay;;;;;;;;;x
c_bagstay_adj;Bagstaian;;bagstaer;;;;;;;;;;;x
c_baildughan;Baildughan;Baildughan;Baildughan;;Baildughan;;;;;;;;;x
c_baildughan_adj;Baildughanian;;baildughaner;;;;;;;;;;;x
c_bajamar;Bajamar;Bajamar;Bajamar;;Bajamar;;;;;;;;;x
c_bajamar_adj;Bajamarian;;bajamarer;;;;;;;;;;;x
c_bakal;Bakal;Bakal;Bakal;;Bakal;;;;;;;;;x
